"Year","Age0","Age1","Age2","Age3","Age4","Age5","Age6","Age7","Age8","Age9","Age10","Age11","Age12","Age13","Age14","Age15","Age16","Age17","Age18","Age19","Age20","Age21","Age22","Age23","Age24","Age25","Age26","Age27","Age28","Age29","Age30","Age31","Age32","Age33","Age34","Age35","Age36","Age37","Age38","Age39","Age40"
2014,631.681,1136.67,890.392,815.601,764.33,465.767,296.653,663.858,375.85,252.636,410.09,497.696,312.217,291.075,199.662,153.243,163.916,159.033,189.176,188.838,145.919,115.209,158.571,119.841,122.019,109.255,64.5013,47.7099,31.4116,25.7605,17.9249,8.69457,7.84566,6.83598,2.4809,3.58675,3.21811,1.72832,2.49114,1.51136,16.749
2015,830.194,587.009,1056.29,827.345,756.343,704.427,427.701,273.31,614.219,348.275,234.168,380.145,461.412,289.504,269.951,185.207,142.175,152.101,147.59,175.586,175.29,135.463,106.96,147.227,111.274,113.301,101.453,59.8971,44.3055,29.1709,23.9233,16.6469,8.07475,7.28645,6.34881,2.30412,3.3312,2.98884,1.6052,2.31369,16.9598
2016,1068.16,771.483,545.495,981.482,767.034,695.758,644.299,392.264,251.629,566.17,321.115,215.974,350.779,426.022,267.468,249.557,171.312,131.573,140.82,136.695,162.674,162.442,125.561,99.1604,136.512,103.188,105.08,94.1002,55.5603,41.1003,27.0621,22.195,15.4448,7.49197,6.76076,5.89093,2.13799,3.09108,2.77345,1.48954,17.8853
2017,544.357,992.615,716.924,506.874,910.363,707.085,638.465,592.67,362.098,232.591,523.582,297.073,199.886,324.786,394.612,247.84,231.32,158.838,122.023,130.625,126.82,150.944,150.746,116.533,92.0377,126.715,95.7887,97.5494,87.3602,51.5826,38.159,25.1261,20.6076,14.3405,6.95639,6.27755,5.46995,1.98522,2.87024,2.57532,17.9911
2018,457.505,505.86,922.417,666.165,470.073,835.098,638.443,572.732,532.734,326.405,209.884,472.942,268.806,181.29,295.336,359.752,226.477,211.815,145.699,112.093,120.141,116.758,139.083,138.997,107.511,84.9526,117.007,88.4793,90.1309,80.7358,47.6807,35.2786,23.2328,19.0572,13.263,6.43431,5.80688,5.06017,1.83661,2.65551,19.0299
2019,645.412,425.15,470.086,857.11,617.954,431.448,753.597,570.063,508.953,472.154,288.878,185.88,419.951,239.616,162.319,265.597,324.84,205.226,192.519,132.761,102.353,109.892,106.95,127.55,127.596,98.7731,78.1015,107.632,81.4295,82.9832,74.3587,43.9275,32.5097,21.414,17.5685,12.2288,5.9334,5.35544,4.66725,1.69415,20.0069
2020,884.803,599.769,395.083,436.803,794.951,566.555,388.312,670.958,505.639,450.716,417.833,255.957,165.212,374.87,214.909,146.251,240.296,294.938,186.888,175.746,121.437,93.7766,100.819,98.2275,117.254,117.384,90.9249,71.9332,99.175,75.0589,76.5149,68.5808,40.5233,29.9961,19.7615,16.2151,11.2882,5.47755,4.94444,4.3094,20.0406
2021,1456.68,822.229,557.353,367.109,405.131,728.414,509.69,346.316,597.953,451.125,402.418,373.592,229.418,148.552,338.241,194.573,132.828,218.842,269.239,170.941,161.015,111.41,86.1307,92.6855,90.3741,107.95,108.129,83.7939,66.3174,91.4623,69.2408,70.6007,63.2927,37.4051,27.692,18.2459,14.9731,10.4245,5.05889,4.56685,22.4937
2022,1272.75,1353.66,764.081,517.858,340.253,370.53,653.399,452.704,307.581,531.983,401.529,358.519,333.559,205.47,133.519,305.106,176.102,120.579,199.174,245.578,156.205,147.36,102.093,79.0116,85.1003,83.0399,99.2513,99.4682,77.117,61.0561,84.2332,63.7856,65.0536,58.3315,34.479,25.5296,16.8233,13.8071,9.61369,4.66579,24.962
2023,1390.02,1182.74,1257.93,709.934,480.077,311.209,331.929,578.122,398.769,270.436,467.233,352.923,315.955,295.12,182.629,119.235,273.671,158.585,108.958,180.506,223.109,142.205,134.384,93.2359,72.2436,77.889,76.0674,90.9824,91.2361,70.7708,56.056,77.3637,58.6023,59.7834,53.6184,31.6995,23.4756,15.4721,12.6998,8.84367,27.261
2024,1399.81,1291.72,1099.1,1168.97,659.728,446.126,289.201,308.455,537.237,370.568,251.311,434.19,327.965,293.61,274.25,169.714,110.803,254.317,147.37,101.253,167.741,207.33,132.148,124.88,86.6422,67.1346,72.3807,70.6879,84.5481,84.7839,65.7659,52.0917,71.8926,54.4579,55.5556,49.8265,29.4577,21.8154,14.3779,11.8017,33.5513
2025,1408.9,1300.81,1200.37,1021.37,1086.3,613.072,414.576,268.748,286.641,499.244,344.361,233.538,403.484,304.771,272.846,254.855,157.711,102.967,236.332,136.948,94.0921,155.878,192.668,122.803,116.048,80.5149,62.3868,67.2619,65.6888,78.5688,78.7879,61.1149,48.4078,66.8083,50.6066,51.6267,46.3028,27.3745,20.2726,13.3611,42.1456
2026,1409.99,1309.27,1208.82,1115.33,947.073,995.4,551.823,369.441,238.906,254.705,443.46,306.157,208.124,360.806,273.593,245.888,230.502,143.096,93.6795,215.51,125.122,86.1041,142.834,176.739,112.753,106.633,74.0298,57.3928,61.9058,60.4813,72.3639,72.5859,56.3175,44.6169,61.5873,46.6588,47.6054,42.7009,25.2475,18.699,51.2064
2027,1409.84,1310.28,1216.67,1123.19,1034.21,867.874,896.071,491.829,328.476,212.326,226.286,394.332,272.886,186.139,323.941,246.591,222.416,209.161,130.2,85.4325,196.914,114.507,78.9029,131.031,162.283,103.61,98.0483,68.1065,52.8246,57.0002,55.7067,66.6698,66.8902,51.9089,41.1314,56.7846,43.0258,43.9035,39.3843,23.2884,64.4913
2028,1408.62,1310.14,1217.62,1130.49,1041.5,947.784,781.384,798.803,437.382,291.991,188.675,201.258,351.546,244.102,167.147,292.01,223.08,201.845,190.33,118.748,78.0665,180.22,104.937,72.3875,120.321,149.131,95.2729,90.2074,62.6883,48.6407,52.5026,51.3254,61.4407,61.6563,47.8555,37.9253,52.365,39.6814,40.4949,36.3295,80.9839
2029,1406.92,1309,1217.48,1131.36,1048.29,954.548,853.493,696.739,710.559,388.903,259.535,167.85,179.465,314.537,219.241,150.699,264.211,202.477,183.696,173.609,108.521,71.4549,165.172,96.2793,66.4751,110.576,137.14,87.6592,83.0357,57.7263,44.8051,48.3758,47.3022,56.636,56.8445,44.1273,34.9751,48.2969,36.6022,37.3556,108.235
2030,1405.82,1307.42,1216.43,1131.24,1049.11,960.867,859.793,761.28,619.98,632.018,345.794,230.967,149.723,160.619,282.576,197.713,136.38,239.853,184.3,167.582,158.677,99.3417,65.4956,151.56,88.4236,61.0969,101.694,126.19,80.696,76.4685,53.1778,41.286,44.5866,43.6058,52.2191,52.4191,40.6971,32.2599,44.5517,33.7666,134.333
2031,1406.48,1306.4,1214.96,1130.26,1049.01,961.705,865.644,767.085,677.584,551.594,562.107,307.81,206.074,134.03,144.327,254.874,178.956,123.824,218.348,168.152,153.183,145.268,91.064,60.1023,139.203,81.275,56.1925,93.5797,116.173,74.3179,70.4469,49.0036,38.054,41.1044,40.207,48.156,48.3465,37.5393,29.7596,41.102,155.108
2032,1409.51,1307.01,1214.01,1128.9,1048.12,961.661,866.496,772.42,682.858,602.94,490.657,500.441,274.675,184.499,120.45,130.192,230.716,162.493,112.731,199.229,153.713,140.246,133.17,83.5691,55.2046,127.954,74.7536,51.7107,86.1539,106.994,68.4678,64.9191,45.1688,35.083,37.9016,37.0796,44.4159,44.5964,34.6307,27.456,181.051
2033,1414.75,1309.83,1214.58,1128.02,1046.86,960.859,866.502,773.233,687.657,607.677,536.37,436.861,446.6,245.934,165.815,108.659,117.857,209.5,147.941,102.863,182.127,140.735,128.57,122.212,76.7606,50.7445,117.69,68.7925,47.6081,79.3482,98.5731,63.0961,59.8396,41.6429,32.3498,34.954,34.2001,40.9712,41.1415,31.9504,192.402
2034,1421.56,1314.7,1217.2,1128.54,1046.03,959.675,865.72,773.168,688.315,611.888,540.532,477.516,389.825,399.836,221.011,149.573,98.3583,107.014,190.729,134.985,94.0299,166.745,129.014,117.987,112.253,70.5572,46.6726,108.302,63.3334,43.8464,73.1018,90.8379,58.1583,55.1675,38.398,29.8334,32.2391,31.5472,37.7965,37.9567,207.02
