"year","month","Fleet","sex","partition","ageErr","LbinLo","LbinHi","nSamps","M1","M2","M3","M4","M5","M6","M7","M8","M9","M10","M11","M12","M13","M14","M15","M16","M17","M18","M19","M20","M21","M22","M23","M24","M25","M26","M27","M28","M29","M30","M31","M32","M33","M34","M35","M1.1","M2.1","M3.1","M4.1","M5.1","M6.1","M7.1","M8.1","M9.1","M10.1","M11.1","M12.1","M13.1","M14.1","M15.1","M16.1","M17.1","M18.1","M19.1","M20.1","M21.1","M22.1","M23.1","M24.1","M25.1","M26.1","M27.1","M28.1","M29.1","M30.1","M31.1","M32.1","M33.1","M34.1","M35.1"
2003,"Enter Month","Enter Fleet",2,0,"Enter Age Error",42,42,16,0,0,0,0,0,18.75,12.5,18.75,37.5,0,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.75,12.5,18.75,37.5,0,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,"Enter Month","Enter Fleet",2,0,"Enter Age Error",44,44,24,0,0,0,0,0,0,4.16666666666667,20.8333333333333,16.6666666666667,29.1666666666667,0,20.8333333333333,8.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16666666666667,20.8333333333333,16.6666666666667,29.1666666666667,0,20.8333333333333,8.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,"Enter Month","Enter Fleet",2,0,"Enter Age Error",46,46,25,0,0,0,0,0,0,4,0,12,16,8,20,24,0,8,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,16,8,20,24,0,8,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,"Enter Month","Enter Fleet",2,0,"Enter Age Error",48,48,18,0,0,0,0,0,0,0,0,11.1111111111111,11.1111111111111,11.1111111111111,5.55555555555556,27.7777777777778,16.6666666666667,5.55555555555556,5.55555555555556,5.55555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1111111111111,11.1111111111111,11.1111111111111,5.55555555555556,27.7777777777778,16.6666666666667,5.55555555555556,5.55555555555556,5.55555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,"Enter Month","Enter Fleet",2,0,"Enter Age Error",50,50,13,0,0,0,0,0,0,0,0,0,0,15.3846153846154,7.69230769230769,15.3846153846154,15.3846153846154,23.0769230769231,0,0,0,0,7.69230769230769,0,7.69230769230769,0,0,0,0,0,0,0,0,0,0,0,0,7.69230769230769,0,0,0,0,0,0,0,0,0,0,15.3846153846154,7.69230769230769,15.3846153846154,15.3846153846154,23.0769230769231,0,0,0,0,7.69230769230769,0,7.69230769230769,0,0,0,0,0,0,0,0,0,0,0,0,7.69230769230769
2003,"Enter Month","Enter Fleet",2,0,"Enter Age Error",52,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,"Enter Month","Enter Fleet",2,0,"Enter Age Error",14,14,2,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,"Enter Month","Enter Fleet",2,0,"Enter Age Error",16,16,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,"Enter Month","Enter Fleet",2,0,"Enter Age Error",20,20,7,0,14.2857142857143,85.7142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2857142857143,85.7142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,"Enter Month","Enter Fleet",2,0,"Enter Age Error",22,22,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,"Enter Month","Enter Fleet",2,0,"Enter Age Error",24,24,2,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,"Enter Month","Enter Fleet",2,0,"Enter Age Error",28,28,4,0,0,0,75,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,"Enter Month","Enter Fleet",2,0,"Enter Age Error",30,30,6,0,0,0,16.6666666666667,83.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6666666666667,83.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,"Enter Month","Enter Fleet",2,0,"Enter Age Error",32,32,6,0,0,0,0,33.3333333333333,66.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3333333333333,66.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,"Enter Month","Enter Fleet",2,0,"Enter Age Error",34,34,9,0,0,0,11.1111111111111,44.4444444444444,22.2222222222222,11.1111111111111,0,0,11.1111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1111111111111,44.4444444444444,22.2222222222222,11.1111111111111,0,0,11.1111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,"Enter Month","Enter Fleet",2,0,"Enter Age Error",36,36,14,0,0,0,0,28.5714285714286,35.7142857142857,28.5714285714286,7.14285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.5714285714286,35.7142857142857,28.5714285714286,7.14285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,"Enter Month","Enter Fleet",2,0,"Enter Age Error",38,38,4,0,0,0,0,75,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,"Enter Month","Enter Fleet",2,0,"Enter Age Error",40,40,9,0,0,0,0,0,11.1111111111111,33.3333333333333,44.4444444444444,11.1111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1111111111111,33.3333333333333,44.4444444444444,11.1111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,"Enter Month","Enter Fleet",2,0,"Enter Age Error",42,42,12,0,0,0,0,0,0,16.6666666666667,25,8.33333333333333,33.3333333333333,8.33333333333333,0,8.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6666666666667,25,8.33333333333333,33.3333333333333,8.33333333333333,0,8.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,"Enter Month","Enter Fleet",2,0,"Enter Age Error",44,44,9,0,0,0,0,0,11.1111111111111,11.1111111111111,11.1111111111111,22.2222222222222,44.4444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1111111111111,11.1111111111111,11.1111111111111,22.2222222222222,44.4444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,"Enter Month","Enter Fleet",2,0,"Enter Age Error",46,46,12,0,0,0,0,0,0,0,8.33333333333333,8.33333333333333,25,0,8.33333333333333,8.33333333333333,16.6666666666667,16.6666666666667,0,0,8.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33333333333333,8.33333333333333,25,0,8.33333333333333,8.33333333333333,16.6666666666667,16.6666666666667,0,0,8.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,"Enter Month","Enter Fleet",2,0,"Enter Age Error",48,48,12,0,0,0,0,0,0,0,0,8.33333333333333,0,0,25,0,25,8.33333333333333,0,0,8.33333333333333,8.33333333333333,0,8.33333333333333,0,0,0,8.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33333333333333,0,0,25,0,25,8.33333333333333,0,0,8.33333333333333,8.33333333333333,0,8.33333333333333,0,0,0,8.33333333333333,0,0,0,0,0,0,0,0,0,0
2004,"Enter Month","Enter Fleet",2,0,"Enter Age Error",50,50,13,0,0,0,0,0,0,0,0,0,7.69230769230769,7.69230769230769,0,7.69230769230769,0,0,15.3846153846154,0,0,15.3846153846154,7.69230769230769,0,0,7.69230769230769,0,0,7.69230769230769,0,0,0,0,0,0,0,0,23.0769230769231,0,0,0,0,0,0,0,0,0,7.69230769230769,7.69230769230769,0,7.69230769230769,0,0,15.3846153846154,0,0,15.3846153846154,7.69230769230769,0,0,7.69230769230769,0,0,7.69230769230769,0,0,0,0,0,0,0,0,23.0769230769231
2004,"Enter Month","Enter Fleet",2,0,"Enter Age Error",52,52,6,0,0,0,0,0,0,0,0,0,0,0,0,16.6666666666667,16.6666666666667,0,16.6666666666667,0,0,0,0,0,16.6666666666667,0,0,0,0,0,0,0,0,16.6666666666667,0,0,0,16.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,16.6666666666667,16.6666666666667,0,16.6666666666667,0,0,0,0,0,16.6666666666667,0,0,0,0,0,0,0,0,16.6666666666667,0,0,0,16.6666666666667
2004,"Enter Month","Enter Fleet",2,0,"Enter Age Error",54,54,4,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,25
2004,"Enter Month","Enter Fleet",2,0,"Enter Age Error",56,56,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
2005,"Enter Month","Enter Fleet",2,0,"Enter Age Error",16,16,2,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,"Enter Month","Enter Fleet",2,0,"Enter Age Error",18,18,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,"Enter Month","Enter Fleet",2,0,"Enter Age Error",20,20,3,0,0,33.3333333333333,66.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3333333333333,66.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,"Enter Month","Enter Fleet",2,0,"Enter Age Error",22,22,3,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,"Enter Month","Enter Fleet",2,0,"Enter Age Error",24,24,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,"Enter Month","Enter Fleet",2,0,"Enter Age Error",26,26,2,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,"Enter Month","Enter Fleet",2,0,"Enter Age Error",28,28,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,"Enter Month","Enter Fleet",2,0,"Enter Age Error",34,34,2,0,0,0,0,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,"Enter Month","Enter Fleet",2,0,"Enter Age Error",36,36,7,0,0,0,0,14.2857142857143,28.5714285714286,57.1428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2857142857143,28.5714285714286,57.1428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,"Enter Month","Enter Fleet",2,0,"Enter Age Error",38,38,8,0,0,0,0,0,0,25,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,"Enter Month","Enter Fleet",2,0,"Enter Age Error",40,40,9,0,0,0,0,0,11.1111111111111,11.1111111111111,77.7777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1111111111111,11.1111111111111,77.7777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,"Enter Month","Enter Fleet",2,0,"Enter Age Error",42,42,17,0,0,0,0,0,0,11.7647058823529,41.1764705882353,23.5294117647059,17.6470588235294,5.88235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7647058823529,41.1764705882353,23.5294117647059,17.6470588235294,5.88235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,"Enter Month","Enter Fleet",2,0,"Enter Age Error",44,44,23,0,0,0,0,0,0,0,17.3913043478261,47.8260869565217,17.3913043478261,17.3913043478261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3913043478261,47.8260869565217,17.3913043478261,17.3913043478261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,"Enter Month","Enter Fleet",2,0,"Enter Age Error",46,46,24,0,0,0,0,0,0,4.16666666666667,4.16666666666667,16.6666666666667,20.8333333333333,20.8333333333333,16.6666666666667,8.33333333333333,4.16666666666667,0,4.16666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16666666666667,4.16666666666667,16.6666666666667,20.8333333333333,20.8333333333333,16.6666666666667,8.33333333333333,4.16666666666667,0,4.16666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,"Enter Month","Enter Fleet",2,0,"Enter Age Error",48,48,16,0,0,0,0,0,0,0,0,6.25,6.25,31.25,6.25,12.5,0,12.5,18.75,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,6.25,31.25,6.25,12.5,0,12.5,18.75,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0
2005,"Enter Month","Enter Fleet",2,0,"Enter Age Error",50,50,8,0,0,0,0,0,0,0,0,0,0,25,37.5,12.5,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,37.5,12.5,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,"Enter Month","Enter Fleet",2,0,"Enter Age Error",52,52,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2006,"Enter Month","Enter Fleet",2,0,"Enter Age Error",20,20,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,"Enter Month","Enter Fleet",2,0,"Enter Age Error",22,22,3,0,0,66.6666666666667,33.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.6666666666667,33.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,"Enter Month","Enter Fleet",2,0,"Enter Age Error",24,24,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,"Enter Month","Enter Fleet",2,0,"Enter Age Error",26,26,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,"Enter Month","Enter Fleet",2,0,"Enter Age Error",32,32,3,0,0,0,0,33.3333333333333,66.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3333333333333,66.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,"Enter Month","Enter Fleet",2,0,"Enter Age Error",34,34,1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,"Enter Month","Enter Fleet",2,0,"Enter Age Error",36,36,2,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,"Enter Month","Enter Fleet",2,0,"Enter Age Error",38,38,10,0,0,0,0,0,0,50,40,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,40,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,"Enter Month","Enter Fleet",2,0,"Enter Age Error",40,40,8,0,0,0,0,0,0,25,37.5,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,37.5,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,"Enter Month","Enter Fleet",2,0,"Enter Age Error",42,42,19,0,0,0,0,0,0,21.0526315789474,15.7894736842105,47.3684210526316,15.7894736842105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0526315789474,15.7894736842105,47.3684210526316,15.7894736842105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,"Enter Month","Enter Fleet",2,0,"Enter Age Error",44,44,18,0,0,0,0,0,0,5.55555555555556,11.1111111111111,38.8888888888889,16.6666666666667,0,22.2222222222222,0,5.55555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55555555555556,11.1111111111111,38.8888888888889,16.6666666666667,0,22.2222222222222,0,5.55555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
