"year","month","fleet","sex","partition","ageErr","agelow","agehigh","InputN","F.999","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","M.999","M1","M2","M3","M4","M5","M6","M7","M8","M9","M10","M11","M12","M13","M14","M15","M16","M17","M18","M19","M20","M21","M22","M23","M24","M25","M26","M27","M28","M29","M30","M31","M32","M33","M34","M35"
1980,"7","Enter Fleet",3,0,"1","Enter","Enter",14,0,0,13.188158934794,0,0,3.11612838582546,16.622691292876,3.11612838582546,3.11612838582546,0,0,2.83223673224007,0,2.07519232267905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.71431593244492,10.0720305489685,3.35771461652361,0,6.23337007225321,9.34949845807867,6.23337007225321,6.23337007225321,0,0,0,4.90742905491912,0,0,0,0,2.83223673224007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,"7","Enter Fleet",3,0,"1","Enter","Enter",19,0,0,0.908075822716869,1.06242292666638,25.4386692909069,9.92662282772649,0.52633597570317,0.90827084222207,0.163513020693953,0.689025580708497,0.614961506399998,0.699903335331922,1.02523920767475,0.37079708588854,0.329106249443382,0.201975200886342,0.454027076941479,0,0,0,0,0.0392422582131923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374220761646511,2.79907162047991,26.1611948888421,9.40191201456666,1.55021004684152,0.847424756599406,1.50054507951704,0.525382547011077,1.0290095847753,1.19356270949699,1.23733375399763,1.51840019865987,1.31642499777353,0.783133326384861,0.493659374165073,0.699903335331922,0.493659374165073,0.658212498886764,0.329106249443382,0.329106249443382,0.699903335331922,0.329106249443382,0.164553124721691,0.329106249443382,0,0,0.329106249443382,0.2024735840663,0.329106249443382,0,0.164553124721691,0.164553124721691,0,1.02467581799306
1986,"7","Enter Fleet",3,0,"1","Enter","Enter",31,0,0,0.253003993615484,3.47989580154431,2.27132764113226,2.47910432359922,2.4259732105024,9.78120190481627,10.551740263504,7.1513764690643,1.66095104692443,1.45528753372838,0.707609824425822,0.553650348974811,0.180332925702066,0.801549803832027,0,0.553650348974811,0.474996542086648,0.180332925702066,1.13474445471451,0,0,0.294855722681936,0.180332925702066,0,0,0,0,0,0,0,0,0,0,0,0,0,0.899249577915021,6.30319972248873,3.31987125584826,2.54732950291672,5.37255448683468,8.39471586929746,11.035216926431,4.15967765661054,0.180332925702066,3.6506782998922,1.10730069794962,0.733983274676877,0.180332925702066,0.553650348974811,0,0.733983274676877,0.180332925702066,0.553650348974811,0.180332925702066,0,0.0742353620490167,0.726902785431537,0,0,0.294855722681936,0.726902785431537,0,0.553650348974811,0,0,0,0,0,0.965142037907512
1989,"7","Enter Fleet",3,0,"1","Enter","Enter",26,0,0,0,0,0,0.469669335855904,0,0.469669335855904,1.5612088464207,3.95722181017776,3.00150360441769,7.72525080011263,4.93134398677859,0.848239016050103,2.46557997353509,0.39016418182387,3.24627641659965,0.780512403356148,3.69846198015684,1.23288200662175,0,0,0,1.23288200662175,0,0,1.23288200662175,0,0,0,0,0,0,1.23288200662175,0,2.4657640132435,0,0,0,0,0,0,0,2.25577470595056,4.44823975220894,3.53742723530029,4.77711871113311,9.08107133195058,8.64360894506599,3.07769604369839,4.15764105263352,4.16445052184459,1.69187703939002,1.76880563750435,0,3.14615881522597,1.73162961640604,0,0,0,0.780512403356148,0,0,1.23288200662175,0,0,0,0,2.0133944099779,0.780512403356148,0,1.76880563750435
1992,"7","Enter Fleet",3,0,"1","Enter","Enter",4,0,0,0,0,11.0867703554825,4.75149303204991,4.75149303204991,15.8382633875324,12.6705546468652,9.73550802333909,1.81630625062195,0.465043918478558,0.930087836957116,0.465043918478558,0.697565877717837,0.232521959239279,1.16260979619639,0.465043918478558,0.232521959239279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58378429138267,1.58378429138267,4.75149303204991,9.50298606409982,12.6705546468652,1.81630625062195,0.232521959239279,0.232521959239279,0,0.697565877717837,0.232521959239279,0.697565877717837,0.232521959239279,0,0.232521959239279,0,0,0,0,0.232521959239279,0,0,0,0,0,0,0,0,0,0,0,0
1995,"7","Enter Fleet",3,0,"1","Enter","Enter",17,0,0,0,0,0,5.7273181544454,5.7273181544454,8.03041756890079,6.83882788576114,8.03041756890079,2.67659230976207,2.31975604443476,0,0,0,0,0,2.18778428382897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.37741360974797,4.75482721949594,16.0832575243123,16.1351493330942,2.67659230976207,5.54025138698477,8.03041756890079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8636590772227,0,0,0,0,0,0,0,0,0
1998,"7","Enter Fleet",3,0,"1","Enter","Enter",21,0,0,0,0,15.435343771786,0,15.726452245021,2.75563846023402,5.22676313756524,0,0,2.70759143067096,0,0,0,0,0,0,0,2.64823921768131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61338156878262,7.84014470634786,2.61338156878262,24.3956437359863,0,7.98145949918037,2.7113598251465,0,0,0,0,2.31662050383434,0,2.7113598251465,0,0,0,2.31662050383434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,"7","Enter Fleet",3,0,"1","Enter","Enter",58,0,0,0.147521295840103,0,3.46699496267752,0.385185438751562,5.32613005591546,16.2785267268244,14.7824081262228,7.07234207987911,0,3.84855349664185,0.239742481609759,0.187172738064529,0.216717748971732,0.0935659931626732,0,0.135295774085399,0,0.171198056305048,0.273036652521738,0,0.273036652521738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88101877717886,1.87902194195893,4.24127800714215,16.0172673269263,7.29937001886398,12.7016650753113,1.05249516786253,0.715763546998777,0.127267681466476,0.0876569909812326,0.512779134131497,0,0.216717748971732,0.0935659931626732,0.135295774085399,0,0,0,0.141408534962751,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,"7","Enter Fleet",3,0,"1","Enter","Enter",46,0,0,0,0,0,0.479577548001896,1.70874118703253,2.54185607784069,0.959290915190425,5.12622356109758,3.26224104374329,3.66059871813852,0,0.503074267289443,3.17735405209752,1.70874118703253,0.473058227043502,3.41748237406505,0,3.29144216886943,0,1.5827009818369,0,1.70874118703253,0,1.5827009818369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06856288360432,4.25643748989845,2.93776900687653,0.605210295637624,7.18782299500321,5.12622356109758,7.14245938666772,2.07382316070262,3.29144216886943,3.9205566413545,3.29144216886943,3.16526614448717,4.87400733151969,1.70874118703253,3.29144216886943,1.5827009818369,0,3.16526614448717,0,0,3.16526614448717,0,0,0,0,0,0.476317887522699,0,0.485417773027124
