"Year","Age0","Age1","Age2","Age3","Age4","Age5","Age6","Age7","Age8","Age9","Age10","Age11","Age12","Age13","Age14","Age15","Age16","Age17","Age18","Age19","Age20","Age21","Age22","Age23","Age24","Age25","Age26","Age27","Age28","Age29","Age30","Age31","Age32","Age33","Age34","Age35","Age36","Age37","Age38","Age39","Age40"
1968,3580.08,2061.67,1468.77,1228.23,1183.24,1281.39,1495.04,1585.79,1290.58,1121.03,858.492,683.466,558.376,464.287,392.142,335.387,289.775,252.564,221.925,196.307,174.714,156.521,141.511,129.085,118.001,108.334,99.459,91.2981,83.6658,76.3362,69.1808,62.4133,56.389,51.3277,47.2088,43.8777,41.1296,38.7812,36.6985,34.7885,517.372
1969,1773.11,3319.43,1911.57,1361.42,1134.74,1087.96,1174.83,1362.96,1429.43,1145.24,979.199,740.769,585.393,476.71,396.246,335.148,287.332,248.977,217.675,191.853,170.201,151.889,136.408,123.599,112.967,103.446,95.117,87.442,80.3614,73.7188,67.3209,61.0582,55.1227,49.8317,45.3824,41.7594,38.828,36.4086,34.34,32.5042,489.324
1970,1201.13,1644.01,3077.75,1771.76,1257.06,1042.13,997.251,1074.92,1242.18,1294.91,1030.8,876.849,661.283,521.898,424.981,353.499,299.334,256.976,222.991,195.232,172.305,153.049,136.738,122.926,111.485,101.977,93.4485,85.9778,79.0833,72.714,66.7313,60.9619,55.3082,49.9455,45.1622,41.1384,37.8611,35.2089,33.0196,31.1473,473.434
1971,1218.69,1113.68,1524.32,2852.35,1633.98,1151.42,952.517,909.803,976.252,1119.93,1158.14,915.964,776.061,584.255,461.029,375.717,312.943,265.424,228.259,198.414,174.002,153.803,136.807,122.382,110.144,99.9919,91.5446,83.9535,77.2942,71.1382,65.4427,60.0854,54.9122,49.8367,45.018,40.7173,37.0979,34.1493,31.7626,29.7921,455.407
1972,1988.48,1129.96,1032.59,1412.77,2632.27,1498.64,1053.28,868.304,823.39,874.151,991.671,1016.49,799.615,675.887,508.714,401.84,328.061,273.835,232.784,200.643,174.787,153.59,136.01,121.18,108.561,97.8323,88.9169,81.4871,74.7959,68.916,63.4699,58.4227,53.6675,49.0688,44.5507,40.2567,36.4216,33.1926,30.5612,28.4309,434.486
1973,2468.47,1843.71,1047.69,956.92,1302.09,2406.97,1365.88,956.708,783.607,736.197,774.215,871.958,890.038,699.043,591.023,445.436,352.538,288.447,241.318,205.599,177.583,154.997,136.438,121.009,107.964,96.8395,87.3625,79.4757,72.8944,66.9566,61.7313,56.8839,52.3851,48.1412,44.0317,39.9899,36.1453,32.7096,29.8159,27.4571,416.058
1974,1564.08,2288.75,1709.47,970.846,881.207,1188.13,2187.01,1233.95,854.835,689.625,638.221,663.59,742.463,755.963,593.918,503.143,380.31,302,247.95,208.137,177.891,154.099,134.854,118.986,105.751,94.5237,84.9207,76.7182,69.8782,64.1605,58.9893,54.4302,50.1917,46.2507,42.5266,38.9147,35.357,31.9691,28.9393,26.3862,392.725
1975,1792.51,1450.21,2122.12,1583.97,893.274,802.305,1076.88,1973.58,1104.58,756.53,603.354,553.564,572.746,639.728,651.681,512.917,435.618,330.203,262.972,216.516,182.231,156.127,135.541,118.845,105.041,93.4991,83.6839,75.2698,68.0686,62.0548,57.0213,52.4607,48.4345,44.6857,41.1953,37.8929,34.6862,31.5243,28.511,25.8146,374.035
1976,2340.93,1662.01,1344.62,1966.29,1457.06,812.767,726.852,972.213,1770.08,981.264,665.583,526.955,481.5,497.529,556.036,567.394,447.61,381.13,289.657,231.265,190.861,160.986,138.194,120.181,105.539,93.4073,83.2423,74.581,67.1429,60.7671,55.4365,50.9703,46.9181,43.337,39.9984,36.8869,33.94,31.0759,28.2495,25.5542,358.534
1977,1327.41,2170.5,1541,1245.76,1806.52,1321.67,733.734,654.396,871.148,1575.1,867.212,585.367,462.345,422.328,436.855,489.143,500.268,395.605,337.65,257.191,205.77,170.139,143.748,123.581,107.613,94.6102,83.8182,74.7617,67.0337,60.388,54.685,49.9127,45.9114,42.2773,39.0631,36.0641,33.2668,30.6157,28.0373,25.4915,346.71
1978,1978.5,1230.77,2012.47,1427.73,1144.77,1638.92,1192.96,660.392,586.111,774.57,1390.08,761.143,512.292,404.367,369.693,383.087,429.893,440.727,349.356,298.861,228.129,182.872,151.469,128.172,110.34,96.1979,84.6628,75.074,67.0156,60.1299,54.2014,49.1084,44.8432,41.2647,38.0115,35.1322,32.4435,29.9338,27.5538,25.2377,335.159
1979,1728.93,1834.45,1141.16,1864.49,1311.46,1036.44,1471.18,1060.62,577.008,499.583,643.622,1132.41,612.737,410.379,323.876,296.916,309.012,348.551,359.267,286.308,246.17,188.793,151.988,126.372,107.301,92.6512,80.9915,71.4463,63.4838,56.7707,51.0171,46.0496,41.772,38.1834,35.168,32.4209,29.9855,27.7071,25.5771,23.5541,308.378
1980,923.078,1603.05,1700.89,1057.15,1710.86,1184.63,929.323,1312.39,937.417,502.688,428.513,545.249,952.161,513.616,343.981,271.967,250.04,261.103,295.558,305.716,244.447,210.831,162.148,130.869,109.059,92.7859,80.2597,70.2682,62.0709,55.2188,49.4309,44.4613,40.1638,36.458,33.3459,30.7285,28.3411,26.2226,24.2385,22.3819,290.65
1981,1816.4,855.873,1486.34,1575.78,970.694,1547.62,1062.9,825.624,1142.78,792.125,411.414,341.81,428.002,741.897,399.64,268.266,213.043,196.953,206.903,235.624,245.143,197.081,170.827,131.974,106.945,89.4403,76.3351,66.2131,58.1114,51.4418,45.8483,41.1094,37.029,33.4913,30.434,27.8624,25.6965,23.717,21.9578,20.3074,262.566
1982,1436.25,1684.16,793.56,1377,1446.62,876.562,1383.44,940.683,718.383,970.928,656.796,334.749,275.029,342.851,594.388,321.119,216.519,172.842,160.655,169.673,194.203,202.993,163.888,142.596,110.536,89.8401,75.3329,64.4429,56.0105,49.2437,43.6588,38.9638,34.9773,31.5375,28.5498,25.9636,23.7857,21.9496,20.269,18.7739,242.086
1983,1088.25,1331.68,1561.54,734.772,1255.78,1287.7,771.278,1199.7,791.354,577.853,745.269,485.827,242.043,196.854,245.056,426.533,232.056,157.813,127.139,119.261,127.065,146.626,154.408,125.501,109.851,85.6057,69.9034,58.8565,50.5296,44.0561,38.8401,34.5178,30.8702,27.7624,25.072,22.7282,20.6943,18.9783,17.5293,16.2002,208.848
1984,1481.47,1009.02,1234.73,1446.97,676.276,1141.72,1159.04,681.655,1022,639.339,441.712,544.948,345.363,169.706,137.512,171.622,300.579,164.876,113.15,92.0047,87.0832,93.5673,108.813,115.396,94.3844,83.0781,65.0626,53.3601,45.0995,38.8487,33.9709,30.0256,26.7438,23.9644,21.5884,19.5252,17.7228,16.155,14.83,13.7094,176.326
1985,1359.49,1373.61,935.553,1144.09,1331.04,613.927,1027.49,1031.93,595.093,867.866,527.664,356.45,433.686,273.114,134.062,108.869,136.426,240.139,132.436,91.3794,74.6887,71.0353,76.6615,89.5067,95.2581,78.158,68.9858,54.1575,44.5109,37.6903,32.5191,28.4764,25.2003,22.4701,20.1538,18.1705,16.4456,14.9368,13.6228,12.5114,160.485
1986,1156.89,1260.51,1273.6,866.554,1048.17,1197.91,547.166,906.092,892.082,499.558,706.226,418.804,278.536,336.458,211.604,104.108,84.914,106.991,189.446,105.103,72.9368,59.9345,57.2826,62.0933,72.7843,77.7329,63.9762,56.6219,44.5571,36.697,31.1304,26.902,23.5903,20.9017,18.6569,16.749,15.1128,13.6878,12.4396,11.3513,144.312
1987,1277.46,1072.66,1168.74,1179.23,790.229,933.205,1056.68,479.771,783.734,753.948,411.25,568.804,332.632,219.768,265.098,167.029,82.4823,67.594,85.6095,152.382,84.97,59.2466,48.8981,46.92,51.0411,60.0181,64.2776,53.0321,47.0371,37.0846,30.5932,25.9899,22.4881,19.7415,17.5083,15.641,14.0518,12.6872,11.4972,10.4538,130.949
1988,1260.49,1184.46,994.566,1082.07,1074.73,703.052,822.037,921.772,409.433,645.601,597.159,315.292,426.992,247.107,162.788,196.721,124.517,61.8669,51.0478,65.1084,116.685,65.4856,45.9327,38.1145,36.7498,40.15,47.3916,50.9256,42.1401,37.4731,29.6111,24.4762,20.8293,18.05,15.8663,14.0876,12.5977,11.3276,10.2353,9.28148,114.312
1989,1579.72,1168.72,1098.22,920.985,988.38,961.023,622.314,718.555,784.098,333.861,502.662,447.571,230.571,308.463,177.893,117.425,142.642,90.92,45.5281,37.8683,48.6773,87.8825,49.6568,35.0452,29.2413,28.3333,31.0898,36.8383,39.719,32.9641,29.3892,23.2758,19.2775,16.4335,14.2622,12.5532,11.1586,9.98848,8.98923,8.12859,98.3116
1990,1352.89,1464.71,1083.63,1017.21,843.703,886.943,848.432,538.69,600.61,622.626,250.923,361.218,312.546,158.783,211.655,122.4,81.3198,99.6266,64.1029,32.4096,27.21,35.2857,64.2231,36.5557,25.9695,21.7959,21.2288,23.4007,27.8389,30.1215,25.0758,22.4166,17.7953,14.7687,12.6124,10.963,9.66246,8.59926,7.70545,6.94084,82.3422
1991,1062.98,1254.39,1358.07,1003.2,926.704,747.937,772.071,724.055,444.616,472.612,465.983,180.408,253.277,216.619,109.808,146.903,85.548,57.334,70.9084,46.0608,23.5019,19.9007,26.0097,47.6754,27.3084,19.5089,16.4546,16.0961,17.8105,21.2591,23.0692,19.2537,17.25,13.7204,11.406,9.75499,8.49014,7.49129,6.67347,5.98489,69.4712
1992,1161.07,985.588,1163.06,1257.29,914.01,821.557,650.811,655.315,585.422,334.082,327.896,302.655,112.241,154.164,130.938,66.5347,89.7233,52.8319,35.8564,44.9274,29.5591,15.2656,13.0718,17.2591,31.926,18.4368,13.2665,11.261,11.0775,12.3177,14.766,16.0837,13.4677,12.1008,9.6489,8.03887,6.88835,6.00516,5.30634,4.73303,53.6585
1993,732.416,1076.54,913.83,1076.81,1145.79,810.06,713.499,550.113,526.199,435.784,229.312,210.65,186.352,67.6798,92.425,78.7886,40.4049,55.1555,32.9216,22.6564,28.7747,19.1745,10.0194,8.67131,11.5588,21.5638,12.5466,9.0881,7.75921,7.67177,8.56879,10.3121,11.2706,9.46551,8.52691,6.81453,5.68864,4.88287,4.26319,3.77201,41.6219
1994,822.021,679.092,998.158,845.991,980.304,1012.18,700.581,601.112,441.211,392.117,299.7,147.455,129.503,111.829,40.241,54.9724,47.1516,24.4126,33.7035,20.3585,14.1773,18.21,12.2623,6.46906,5.64707,7.58557,14.2483,8.34028,6.07333,5.20943,5.17174,5.79705,6.99822,7.6695,6.45648,5.82831,4.66629,3.90147,3.35345,2.93138,31.2917
1995,947.284,762.173,629.65,924.339,772.917,874.596,889.981,607.673,509.308,361.085,309.22,229.347,110.72,96.3734,83.0608,29.962,41.1343,35.5059,18.5105,25.7343,15.6499,10.9673,14.1687,9.59106,5.08356,4.4561,6.00777,11.3211,6.64564,4.85131,4.17026,4.14793,4.65715,5.63023,6.17805,5.20662,4.70454,3.76971,3.15413,2.7128,27.7218
1996,853.063,878.316,706.681,582.894,841.212,683.113,761.081,766.27,514.42,420.225,289.75,242.611,177.458,85.1473,74.0657,64.008,23.1964,32.0256,27.8103,14.5857,20.3946,12.4691,8.78098,11.3942,7.7432,4.11841,3.62114,4.89521,9.24638,5.43892,3.97756,3.42455,3.41088,3.83419,4.64015,5.09625,4.29832,3.88651,3.11609,2.60861,25.1985
1997,652.531,790.955,814.369,654.762,535.892,760.992,608.67,665.272,649.311,417.943,327.079,218.001,178.699,129.401,61.9512,54.0312,46.9498,17.1333,23.8346,20.8562,11.0193,15.5141,9.54507,6.76003,8.81632,6.01831,3.21368,2.8355,3.84484,7.28177,4.29328,3.14613,2.71352,2.70687,3.04691,3.69171,4.05874,3.42631,3.10045,2.48753,22.2295
1998,611.801,605.023,733.369,754.27,599.397,480.076,671.593,529.149,564.618,532.947,331.314,252.123,165.051,134.09,96.8552,46.4424,40.6671,35.5257,13.0413,18.2519,16.0648,8.5345,12.0763,7.46383,5.30757,6.94704,4.75739,2.54748,2.25321,3.06183,5.80969,3.43096,2.5178,2.17429,2.17132,2.44639,2.96655,3.26382,2.75697,2.49613,19.922
1999,534.338,567.258,560.974,679.699,695.527,544.995,430.099,591.173,452.749,464.831,421.719,253.963,189.338,122.663,99.3269,71.835,34.5815,30.4465,26.7612,9.8861,13.9215,12.3245,6.58242,9.35919,5.80952,4.14707,5.4465,3.74094,2.00844,1.78051,2.42435,4.60814,2.72553,2.00279,1.73155,1.73094,1.95194,2.36878,2.6079,2.2042,17.9449
2000,645.836,495.435,525.958,519.774,624.876,630.248,489.624,383.522,520.338,390.959,393.352,351.102,209.261,155.234,100.447,81.432,59.0438,28.5179,25.1995,22.2311,8.24193,11.645,10.3407,5.53818,7.8939,4.91072,3.51225,4.62061,3.17841,1.70865,1.51647,2.06688,3.9321,2.32744,1.71139,1.48047,1.48068,1.67046,2.02796,2.23342,17.2677
2001,864.084,598.815,459.364,487.298,477.455,565.404,565.887,439.396,345.066,469.76,354.206,357.515,319.96,191.104,142,92.0022,74.6608,54.1764,26.1829,23.1471,20.4282,7.57577,10.7064,9.50907,5.09357,7.26111,4.51756,3.23134,4.25137,2.9246,1.5723,1.39551,1.9021,3.61872,2.14201,1.57508,1.36258,1.3628,1.53749,1.86656,17.9495
2002,863.102,801.173,555.218,425.778,449.935,437.578,515.525,515.398,400.538,314.99,429.524,324.406,327.926,293.851,175.692,130.657,84.7097,68.7793,49.9296,24.1385,21.3455,18.8423,6.98889,9.87839,8.77472,4.70067,6.70157,4.16972,2.98271,3.92445,2.69982,1.4515,1.28834,1.75606,3.34096,1.97763,1.45423,1.25805,1.25827,1.41958,18.2968
2003,1274.58,800.263,742.843,514.76,394.373,415.705,403.435,474.486,473.563,367.575,288.95,394.091,297.787,301.19,270.046,161.542,120.187,77.9503,63.3101,45.9705,22.2289,19.6601,17.3568,6.43859,9.10138,8.08513,4.33152,6.17561,3.84263,2.74883,3.61684,2.48827,1.3378,1.18744,1.61856,3.0794,1.82283,1.34041,1.1596,1.15981,18.1739
2004,983.86,1181.79,741.999,688.626,476.093,363.191,382.071,370.735,436.242,435.688,338.424,266.219,363.307,274.659,277.907,249.249,149.138,110.981,71.9914,58.4783,42.4667,20.5365,18.1646,16.0376,5.94953,8.41045,7.47162,4.00297,5.70734,3.55134,2.54051,3.3428,2.29977,1.23647,1.09751,1.49599,2.84623,1.68482,1.23894,1.07182,17.8703
2005,562.761,912.23,1095.75,687.947,637.71,439.171,334.076,351.536,341.611,402.432,402.211,312.579,245.984,335.796,253.926,256.983,230.521,137.952,102.669,66.6055,54.1075,39.2952,19.0038,16.8097,14.8418,5.5061,7.78379,6.91507,3.70486,5.28238,3.28696,2.35141,3.09401,2.12862,1.14446,1.01585,1.38469,2.63448,1.55948,1.14677,17.5332
2006,777.649,521.788,845.814,1015.94,637.425,589.451,405.068,307.958,324.095,315.016,371.199,371.096,288.469,227.059,310.017,234.467,237.318,212.903,127.419,94.8361,61.5274,49.9845,36.3022,17.5569,15.5302,13.7124,5.08719,7.1917,6.38914,3.42312,4.88072,3.03705,2.17265,2.8588,1.96682,1.05747,0.938636,1.27945,2.43426,1.44096,17.2604
2007,1264.18,721.031,483.799,784.193,940.637,587.621,541.915,372.526,283.61,298.789,290.615,342.607,342.64,266.437,209.777,286.492,216.72,219.392,196.848,117.823,87.7012,56.9023,46.2295,33.5765,16.2392,14.3651,12.684,4.70574,6.65257,5.91025,3.16658,4.51499,2.8095,2.00987,2.64464,1.81949,0.978258,0.868331,1.18362,2.25194,17.3008
2008,520.154,1172.14,668.536,448.556,726.202,867.789,540.843,498.912,343.308,261.537,275.651,268.219,316.345,316.529,246.249,193.965,264.995,200.518,203.039,182.21,109.077,81.2014,52.6901,42.8106,31.0953,15.0399,13.3047,11.7481,4.35865,6.16202,5.47455,2.93319,4.18227,2.60249,1.8618,2.44982,1.68546,0.906206,0.80438,1.09645,18.113
2009,745.813,482.284,1086.8,619.849,415.644,671.589,801.462,499.522,460.948,317.216,241.667,254.738,247.919,292.476,292.723,227.786,179.462,245.226,185.588,187.945,168.682,100.988,75.1846,48.7887,39.6427,28.7954,13.928,12.3214,10.8801,4.0367,5.70696,5.07033,2.71665,3.87356,2.41041,1.7244,2.26904,1.5611,0.839344,0.745033,17.7923
2010,1122.25,691.513,447.17,1007.63,573.894,383.149,617.539,737.606,460.652,425.717,293.218,223.49,235.647,229.386,270.657,270.92,210.841,166.127,227.02,171.82,174.011,156.182,93.5074,69.6174,45.1771,36.7088,26.6648,12.8976,11.41,10.0754,3.73819,5.28497,4.69545,2.51581,3.5872,2.23223,1.59694,2.10132,1.44571,0.777307,17.1673
2011,1130.17,1040.54,641.167,414.594,933.005,529.134,352.362,568.4,680.281,425.506,393.583,271.218,206.783,218.075,212.314,250.543,250.811,195.207,153.818,210.212,159.106,161.141,144.636,86.597,64.474,41.8402,33.998,24.6961,11.9455,10.5678,9.33183,3.46233,4.895,4.349,2.33019,3.32255,2.06755,1.47913,1.94632,1.33907,16.6211
2012,1113.09,1047.89,964.786,594.45,383.754,858.894,485.318,323.475,523.166,627.406,392.888,363.656,250.71,191.215,201.716,196.437,231.857,232.147,180.709,142.413,194.647,147.339,149.236,133.959,80.2091,59.7209,38.7573,31.494,22.8779,11.0663,9.79028,8.64537,3.20769,4.53505,4.02925,2.15889,3.07833,1.91559,1.37043,1.80329,16.6406
2013,1329.8,1032.05,971.599,894.493,550.306,353.581,789.286,446.459,298.26,483.206,580.012,363.38,336.441,231.998,176.977,186.728,181.869,214.691,214.985,167.367,131.91,180.305,136.491,138.256,124.108,74.3138,55.3333,35.9109,29.1817,21.1986,10.2542,9.07195,8.01115,2.97241,4.20245,3.73378,2.00059,2.85263,1.77515,1.26996,17.0919
2014,651.198,1232.98,956.909,900.817,828.26,507.388,325.11,726.261,411.63,275.425,446.627,536.398,336.178,311.342,214.74,163.844,172.902,168.426,198.846,199.14,155.044,122.207,167.052,126.465,128.105,115,68.8622,51.2754,33.2781,27.0428,19.6451,9.50289,8.40733,7.42432,2.7547,3.89468,3.46035,1.8541,2.64375,1.64518,17.0176
2015,897.656,603.787,1143.22,887.177,833.596,762.001,465.352,298.593,668.954,379.958,254.524,412.976,496.159,311.04,288.125,198.766,151.682,160.091,155.968,184.158,184.447,143.617,113.207,154.758,117.164,118.688,106.55,63.8043,47.5104,30.8352,25.0581,18.2036,8.80572,7.79063,6.87979,2.55268,3.60908,3.20662,1.71816,2.44993,17.2947
2016,1169.48,832.301,559.827,1059.9,820.749,765.504,696.211,425.505,273.757,614.565,349.483,234.292,380.396,457.296,286.848,265.864,183.502,140.097,147.921,144.158,170.262,170.569,132.836,104.726,143.185,108.415,109.836,98.6119,59.0548,43.9764,28.5431,23.1964,16.8518,8.15209,7.21254,6.36945,2.36337,3.34149,2.96892,1.59081,18.2817
2017,576.498,1084.33,771.705,519.034,980.977,755.222,701.546,638.562,391.259,252.227,566.911,322.624,216.403,351.507,422.732,265.258,245.927,169.785,129.652,136.918,133.456,157.642,157.943,123.015,96.9904,132.616,100.418,101.739,91.3458,54.7052,40.7386,26.4421,21.4895,15.612,7.55245,6.6821,5.90107,2.1896,3.09583,2.75067,18.412
2018,482.518,534.526,1005.38,715.484,480.388,898.029,681.845,629.726,572.094,350.671,226.494,510.42,291.319,195.978,319.229,384.905,242.071,224.866,155.498,118.904,125.708,122.643,144.98,145.349,113.265,89.3427,122.204,92.5625,93.8047,84.2406,50.4594,37.5827,24.3971,19.8298,14.4077,6.97045,6.16763,5.44708,2.02126,2.85795,19.5385
2019,693.821,447.387,495.609,932.133,662.346,440.074,810.334,609.435,558.893,505.736,309.827,200.492,453.329,259.789,175.519,287.086,347.443,219.22,204.2,141.532,108.431,114.816,112.163,132.734,133.191,103.869,81.9826,112.196,85.0196,86.1929,77.4295,46.3923,34.5615,22.4403,18.2424,13.2563,6.4142,5.67606,5.01341,1.86049,20.6185
2020,938.399,643.307,414.815,459.501,862.791,606.082,396.073,722.328,539.663,493.287,446.476,274.243,178.171,404.707,233.007,158.11,259.603,315.208,199.423,186.175,129.275,99.1892,105.16,102.833,121.795,122.299,95.4302,75.358,103.172,78.208,79.3103,71.2642,42.7072,31.8218,20.6646,16.8011,12.2103,5.90868,5.22915,4.61901,20.7138
2021,1557.88,870.078,596.47,384.589,425.224,787.983,543.896,352.666,641.124,478.964,438.69,398.292,245.514,160.091,364.946,210.815,143.476,236.18,287.391,182.154,170.31,118.407,90.9447,96.5022,94.4349,111.915,112.435,87.7702,69.334,94.9533,71.9964,73.0271,65.6307,39.3375,29.3151,19.039,15.481,11.2519,5.44531,4.81939,23.3508
2022,1349.34,1444.46,806.731,552.987,355.858,388.804,709.274,485.257,313.096,568.241,424.889,390.108,355.325,219.813,143.856,329.077,190.696,130.142,214.738,261.823,166.226,155.635,108.33,83.2861,88.4475,86.6118,102.703,103.23,80.6174,63.7058,87.2712,66.1884,67.1504,60.3604,36.1844,26.969,17.5174,14.2452,10.3546,5.01145,25.9297
2023,1464.65,1251.1,1339.29,747.906,511.617,324.872,348.41,628.487,426.849,274.445,498.061,373.257,343.932,314.61,195.51,128.52,295.199,171.684,117.534,194.45,237.616,151.14,141.731,98.7818,76.0282,80.814,79.198,93.9732,94.5077,73.8404,58.3738,79.9943,60.6871,61.5847,55.3694,33.1985,24.7475,16.0767,13.0752,9.50514,28.4088
2024,1473.73,1358.02,1160.01,1241.78,693.454,474.368,301.219,323.043,582.73,395.772,254.463,461.799,346.082,318.892,291.704,181.276,119.163,273.706,159.184,108.977,180.293,220.316,140.136,131.413,91.5899,70.4929,74.9303,73.4319,87.1314,87.627,68.4644,54.1239,74.1703,56.2688,57.101,51.3382,30.7815,22.9458,14.9062,12.1232,35.1536
2025,1482.06,1366.43,1259.15,1075.56,1151.37,642.966,439.831,279.289,299.524,540.303,366.957,235.937,428.178,320.885,295.674,270.466,168.078,110.487,253.779,147.595,101.043,167.167,204.276,129.933,121.845,84.9216,65.3606,69.4749,68.0856,80.7877,81.2472,63.4798,50.1833,68.7702,52.1721,52.9437,47.6005,28.5404,21.2752,13.821,43.8348
2026,1482.06,1374.16,1266.95,1167.35,995.13,1051.61,577.144,390.892,246.699,263.906,476.332,324.345,209.303,381.431,287.08,265.609,243.865,152.036,100.217,230.722,134.444,92.1871,152.718,186.827,118.944,111.626,77.8499,59.9505,63.7537,62.5033,74.1886,74.6317,58.3251,46.118,63.2104,47.9615,48.6773,43.7696,26.2461,19.5666,53.0341
2027,1480.8,1374.15,1274.11,1174.58,1080.07,908.975,944.115,513.044,345.371,217.423,232.723,421.128,287.8,186.493,341.314,257.933,239.522,220.62,137.921,91.1212,210.183,122.671,84.226,139.684,171.038,108.976,102.337,71.4102,55.0167,58.5297,57.4007,68.1513,68.5749,53.6028,42.3915,58.1116,44.0986,44.7618,40.2528,24.1393,66.7838
2028,1478.45,1372.99,1274.11,1181.22,1086.78,986.649,816.217,839.465,453.425,304.475,191.789,205.809,373.774,256.494,166.913,306.717,232.637,216.722,200.162,125.417,83.0185,191.797,112.087,77.0433,127.888,156.714,99.9137,93.8775,65.5372,50.5115,53.7545,52.7324,62.6237,63.0259,49.274,38.974,53.4338,40.5533,41.1672,37.0235,83.642
2029,1475.57,1370.81,1273.03,1181.22,1092.94,992.881,886.168,725.962,742.169,399.879,268.673,169.666,182.724,333.21,229.623,150.027,276.691,210.529,196.656,182.041,114.279,75.7646,175.267,102.538,70.5438,117.188,143.694,91.6617,86.163,60.1747,46.3936,49.386,48.4585,57.5598,57.9397,45.3044,35.8388,49.141,37.2989,37.8667,111.008
2030,1473.24,1368.14,1271.01,1180.22,1092.96,998.641,892.019,788.47,642.093,654.816,353.015,237.781,150.693,162.951,298.395,206.451,135.374,250.45,191.073,178.883,165.9,104.309,69.2439,160.355,93.8984,64.6484,107.462,131.838,84.1369,79.1197,55.2737,42.6268,45.3869,44.5436,52.9188,53.2759,41.663,32.9619,45.2006,34.3109,136.971
2031,1472.59,1365.98,1268.53,1178.35,1092.05,998.764,897.398,793.912,697.618,566.723,578.279,312.531,211.257,134.424,145.962,268.342,186.322,122.556,227.34,173.829,163.042,151.443,95.3411,63.3586,146.857,86.0585,59.2878,98.6037,121.024,77.2646,72.6807,50.7892,39.1776,41.7227,40.9545,48.6621,48.9968,38.3209,30.3206,41.582,157.595
2032,1474.29,1365.38,1266.53,1176.06,1090.33,998.008,897.656,798.871,702.605,615.89,500.61,512.086,277.73,188.488,120.431,131.282,242.214,168.703,111.26,206.844,158.45,148.846,138.434,87.2438,58.0291,134.603,78.9271,54.4034,90.5204,111.145,70.98,66.7871,46.6817,36.0163,38.3627,37.6618,44.7555,45.0682,35.2516,27.8944,183.269
2033,1478.18,1366.95,1265.97,1174.2,1088.21,996.489,897.078,799.218,707.113,620.402,544.137,443.381,455.135,247.831,168.888,108.331,118.511,219.328,153.165,101.236,188.556,144.662,136.067,126.683,79.9086,53.1895,123.454,72.4274,49.9453,83.1338,102.108,65.2264,61.3876,42.9162,33.1168,35.2794,34.6393,41.1681,41.4597,32.4318,194.305
2034,1483.66,1370.56,1267.43,1173.68,1086.49,994.557,895.71,798.701,707.418,624.381,548.122,481.93,394.07,406.136,222.06,151.919,97.7924,107.313,199.127,139.365,92.2852,172.148,132.242,124.517,116.031,73.2442,48.7837,113.287,66.4923,45.8697,76.3743,93.8309,59.9531,56.4359,39.4612,30.4552,32.4481,31.8628,37.8719,38.1432,208.635
