"year","month","fleet","sex","partition","InputN","M.999","M12","M14","M16","M18","M20","M22","M24","M26","M28","M30","M32","M34","M36","M38","M40","M42","M44","M46","M48","M50","M52","M54","M56","M58","M60","M62","M64","M66","M.999.1","M12.1","M14.1","M16.1","M18.1","M20.1","M22.1","M24.1","M26.1","M28.1","M30.1","M32.1","M34.1","M36.1","M38.1","M40.1","M42.1","M44.1","M46.1","M48.1","M50.1","M52.1","M54.1","M56.1","M58.1","M60.1","M62.1","M64.1","M66.1"
1980,"7","Enter Fleet",2,0,30,0,0,0.100736989948012,0.100736989948012,0,0.201473979896023,0.201440579037287,0,0,0.319445812951851,0,0,0.0934890036022826,1.04684971450616,0.425293134286483,1.59889910769606,6.54306122210402,10.8502021586975,10.9797974905935,15.0202993718969,11.6085686563002,5.35699672838589,1.6002351420455,0.691531379271761,0.220813077104212,0,0,0,0,0,0,0.100736989948012,0.100736989948012,0,0.201473979896023,0.201440579037287,0,0,0.319445812951851,0,0,0.0934890036022826,1.04684971450616,0.425293134286483,1.59889910769606,6.54306122210402,10.8502021586975,10.9797974905935,15.0202993718969,11.6085686563002,5.35699672838589,1.6002351420455,0.691531379271761,0.220813077104212,0,0,0,0
1983,"7","Enter Fleet",2,0,111,0,0,0,0,0.107276935548387,0.171639117762599,0.104451764026156,0.369421019892888,1.81587899591415,4.22068688076891,6.3027885537181,4.84178691302958,3.08485850317439,2.24626005485011,2.31912759499216,2.39551665174996,2.47747646925582,2.88370430123411,3.76019387043226,6.16363890846116,5.41605276385834,3.1043163746444,0.93886219400234,0.269435812252232,0.10117894208667,0,0,0,0,0,0,0,0,0.107276935548387,0.171639117762599,0.104451764026156,0.369421019892888,1.81587899591415,4.22068688076891,6.3027885537181,4.84178691302958,3.08485850317439,2.24626005485011,2.31912759499216,2.39551665174996,2.47747646925582,2.88370430123411,3.76019387043226,6.16363890846116,5.41605276385834,3.1043163746444,0.93886219400234,0.269435812252232,0.10117894208667,0,0,0,0
1986,"7","Enter Fleet",2,0,120,0,0,0,0.148097021628477,0.158893500213246,0.457144624005287,0.312126834730572,0.196879217174808,0.264251798923316,0.873249852490716,0.781703380230511,1.41620412167389,1.46209873833246,2.33216714328754,3.02620822816882,6.55396079996668,6.48055752248798,5.57839355042645,6.04475031769756,5.54924944669644,4.9490546756674,4.68917257576892,2.29850001775989,0.593244138662049,0.0932457996587546,0.150537409095567,0,0,0,0,0,0,0.148097021628477,0.158893500213246,0.457144624005287,0.312126834730572,0.196879217174808,0.264251798923316,0.873249852490716,0.781703380230511,1.41620412167389,1.46209873833246,2.33216714328754,3.02620822816882,6.55396079996668,6.48055752248798,5.57839355042645,6.04475031769756,5.54924944669644,4.9490546756674,4.68917257576892,2.29850001775989,0.593244138662049,0.0932457996587546,0.150537409095567,0,0,0
1989,"7","Enter Fleet",2,0,185,0,0.197566177291725,0,0.592682999942998,0.630394531268808,0.256603051496587,0.148174632968794,0.360201039117326,0.914628890108318,1.31557018732597,0.672610322925955,0.712884623060974,1.15181702638363,2.32781727116688,2.75165263641347,4.36849571217714,3.65887279487334,3.96607888140267,5.29275440023522,7.24185656912976,8.32036287563784,8.33306799615864,1.50411231202285,0.546289118530232,0.491445866013166,1.20109984718132,0,0,0,0,0.197566177291725,0,0.592682999942998,0.630394531268808,0.256603051496587,0.148174632968794,0.360201039117326,0.914628890108318,1.31557018732597,0.672610322925955,0.712884623060974,1.15181702638363,2.32781727116688,2.75165263641347,4.36849571217714,3.65887279487334,3.96607888140267,5.29275440023522,7.24185656912976,8.32036287563784,8.33306799615864,1.50411231202285,0.546289118530232,0.491445866013166,1.20109984718132,0,0,0
1992,"7","Enter Fleet",2,0,87,0,0,0.232901901820546,1.63005933029909,0.465803803641092,1.16434018747291,1.16434018747291,0.742221364325964,0.267528175119202,0.718685657780668,2.26662399761595,1.82113878955353,1.18728326831383,6.46317593194625,5.91008682813177,5.51353557108799,3.40285679453836,2.53237429562202,1.30386121044647,0.983166043563069,1.88903676311227,1.8915765875596,0.241791287386216,0,0,0,0,0,0,0,0,0.232901901820546,1.63005933029909,0.465803803641092,1.16434018747291,1.16434018747291,0.742221364325964,0.267528175119202,0.718685657780668,2.26662399761595,1.82113878955353,1.18728326831383,6.46317593194625,5.91008682813177,5.51353557108799,3.40285679453836,2.53237429562202,1.30386121044647,0.983166043563069,1.88903676311227,1.8915765875596,0.241791287386216,0,0,0,0,0,0
1995,"7","Enter Fleet",2,0,103,0,0,0,0,0,0,0.621219161279431,1.17535621495557,1.55479094237164,2.73637229723101,6.21722152583657,6.64082984600996,3.29399542925328,3.52756267844364,2.89195099370663,1.20015717233229,2.32401903000368,2.13890826982446,4.62747019776522,5.51049384283862,8.84368275292619,6.0686149860532,1.70270026648579,0,0,0,0,0,0,0,0,0,0,0,0,0.621219161279431,1.17535621495557,1.55479094237164,2.73637229723101,6.21722152583657,6.64082984600996,3.29399542925328,3.52756267844364,2.89195099370663,1.20015717233229,2.32401903000368,2.13890826982446,4.62747019776522,5.51049384283862,8.84368275292619,6.0686149860532,1.70270026648579,0,0,0,0,0,0
1998,"7","Enter Fleet",2,0,212,0,0,0.302338758812064,0.604677517624127,0.302338758812064,0,0.449613076909831,0.692746903836266,0,0,0.695944954173579,2.47143690041681,5.57657977536566,5.33106791100892,6.42529313411393,5.07350185691923,3.39952750856298,7.68581697475918,4.73229448631521,3.58214438295259,2.68275422655153,0.501601895213831,0.5456365883199,0,0,0,0,0,0,0,0,0.302338758812064,0.604677517624127,0.302338758812064,0,0.449613076909831,0.692746903836266,0,0,0.695944954173579,2.47143690041681,5.57657977536566,5.33106791100892,6.42529313411393,5.07350185691923,3.39952750856298,7.68581697475918,4.73229448631521,3.58214438295259,2.68275422655153,0.501601895213831,0.5456365883199,0,0,0,0,0,0
2001,"7","Enter Fleet",2,0,188,0,0,0,0,0,0.697059416664016,0,0.697059416664016,1.10270716988194,0.796656980739221,2.28601887999219,2.75500759566539,8.30881483222366,9.76642904283498,5.65853137292385,5.08676414771817,2.72863354303896,1.88203880691692,2.3456538865749,1.15585675368766,1.05900777355127,0.318743088006261,0.104230008915912,0,0,0,0,0,0,0,0,0,0,0,0.697059416664016,0,0.697059416664016,1.10270716988194,0.796656980739221,2.28601887999219,2.75500759566539,8.30881483222366,9.76642904283498,5.65853137292385,5.08676414771817,2.72863354303896,1.88203880691692,2.3456538865749,1.15585675368766,1.05900777355127,0.318743088006261,0.104230008915912,0,0,0,0,0,0
2004,"7","Enter Fleet",2,0,169,0,0,0,0.231325638300131,0,0,0,0,0,0.499436050077254,0,0,0.654319306822483,1.18154690901733,1.95646281615233,3.75429519999301,3.7704705078547,10.8679332952787,9.13923630063839,10.3944152095358,10.138732930054,5.16997812898528,2.82836811753141,0.24219244744274,0,0,0,0,0,0,0,0,0.231325638300131,0,0,0,0,0,0.499436050077254,0,0,0.654319306822483,1.18154690901733,1.95646281615233,3.75429519999301,3.7704705078547,10.8679332952787,9.13923630063839,10.3944152095358,10.138732930054,5.16997812898528,2.82836811753141,0.24219244744274,0,0,0,0,0
