"year","month","fleet","sex","partition","ageErr","agelow","agehigh","InputN","F.999","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F.999.1","F1.1","F2.1","F3.1","F4.1","F5.1","F6.1","F7.1","F8.1","F9.1","F10.1","F11.1","F12.1","F13.1","F14.1","F15.1","F16.1","F17.1","F18.1","F19.1","F20.1","F21.1","F22.1","F23.1","F24.1","F25.1","F26.1","F27.1","F28.1","F29.1","F30.1","F31.1","F32.1","F33.1","F34.1","F35.1"
1980,"7","Enter Fleet",1,0,"1","Enter","Enter",51,0,0,0.405813902500521,0,0,0.377894070444306,1.5512464235209,1.16081412174828,1.78210746429002,1.48937744598283,3.69528398066235,8.74915041492639,6.09570438824394,4.4041393977264,3.80367459247322,3.36038302583835,1.59482191600618,2.48428267613817,2.7936960787538,0.161832253538111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.405813902500521,0,0,0.377894070444306,1.5512464235209,1.16081412174828,1.78210746429002,1.48937744598283,3.69528398066235,8.74915041492639,6.09570438824394,4.4041393977264,3.80367459247322,3.36038302583835,1.59482191600618,2.48428267613817,2.7936960787538,0.161832253538111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,"7","Enter Fleet",1,0,"1","Enter","Enter",49,0,0.0265763227757854,0.702344322443612,0.795835809334043,16.181000898568,7.12173988790632,3.26873984983454,3.83294150609266,1.81153924960638,1.79217069170024,1.38923815403844,1.75603329962728,0.716291655490524,0.684971760962918,1.14153746183427,1.30328709808856,0.60612990215798,0.184937693493064,0.331507900141531,0.191246027874706,0.429225478229039,0.537341951273785,0.218155016721398,0.199907666683875,0,0.123172692994681,0,0.134939215132314,0.148307462796536,0.0564177014326942,0.0264038292575374,0.0269213098122815,0.0269213098122815,0.0269213098122815,0,0.0807639294368444,0,0.0265763227757854,0.702344322443612,0.795835809334043,16.181000898568,7.12173988790632,3.26873984983454,3.83294150609266,1.81153924960638,1.79217069170024,1.38923815403844,1.75603329962728,0.716291655490524,0.684971760962918,1.14153746183427,1.30328709808856,0.60612990215798,0.184937693493064,0.331507900141531,0.191246027874706,0.429225478229039,0.537341951273785,0.218155016721398,0.199907666683875,0,0.123172692994681,0,0.134939215132314,0.148307462796536,0.0564177014326942,0.0264038292575374,0.0269213098122815,0.0269213098122815,0.0269213098122815,0,0.0807639294368444
1989,"7","Enter Fleet",1,0,"1","Enter","Enter",43,0,0,0,1.48067910914513,0,9.11558089574968,0.740384876859347,1.7120040608769,7.59701235485538,7.29643494892178,1.9997099373646,4.586978000562,3.81840266132468,0.41778083955004,1.2143653520182,0.9176856627478,1.85957342663681,0.384423636479002,1.82159335031408,0.607227998295882,0,0,0,0.607227998295882,0,0,0.607227998295882,0,0,0,0,0,0,0.607227998295882,0,1.21445599659176,0,0,0,1.48067910914513,0,9.11558089574968,0.740384876859347,1.7120040608769,7.59701235485538,7.29643494892178,1.9997099373646,4.586978000562,3.81840266132468,0.41778083955004,1.2143653520182,0.9176856627478,1.85957342663681,0.384423636479002,1.82159335031408,0.607227998295882,0,0,0,0.607227998295882,0,0,0.607227998295882,0,0,0,0,0,0,0.607227998295882,0,1.21445599659176
1992,"7","Enter Fleet",1,0,"1","Enter","Enter",5,0,0,0,0,11.0867703554825,4.75149303204991,4.75149303204991,15.8382633875324,12.6705546468652,9.73550802333909,1.81630625062195,0.465043918478558,0.930087836957116,0.465043918478558,0.697565877717837,0.232521959239279,1.16260979619639,0.465043918478558,0.232521959239279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0867703554825,4.75149303204991,4.75149303204991,15.8382633875324,12.6705546468652,9.73550802333909,1.81630625062195,0.465043918478558,0.930087836957116,0.465043918478558,0.697565877717837,0.232521959239279,1.16260979619639,0.465043918478558,0.232521959239279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,"7","Enter Fleet",1,0,"1","Enter","Enter",81,0,0,0.211623343795561,0,1.26447115506462,12.3797321794203,2.34126248364304,4.74928669660829,1.60675007103021,1.71946467897679,2.22648032963354,6.62094944383011,0.762257546876605,2.72802698747867,2.13437448728192,0.609859393528714,0.755454653379237,2.05740841771367,0.762257546876605,0.609859393528714,2.13437448728192,1.52451509375321,1.52451509375321,0.762257546876605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211623343795561,0,1.26447115506462,12.3797321794203,2.34126248364304,4.74928669660829,1.60675007103021,1.71946467897679,2.22648032963354,6.62094944383011,0.762257546876605,2.72802698747867,2.13437448728192,0.609859393528714,0.755454653379237,2.05740841771367,0.762257546876605,0.609859393528714,2.13437448728192,1.52451509375321,1.52451509375321,0.762257546876605,0,0,0,0,0,0,0,0,0,0,0,0
2001,"7","Enter Fleet",1,0,"1","Enter","Enter",185,0,0,0.113580315088109,0,2.97288630798714,0.913035129575687,5.47441430835863,13.4181023176659,11.8851131975306,6.25865187068661,1.5060687029128,4.57443150228478,1.13583452665874,0.961573457598147,0.650576749544737,0.694847971806981,0.424577023141519,0.31121633849695,0.101437889138082,0.131809641901975,0.313412642932355,0,0.210217710245948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113580315088109,0,2.97288630798714,0.913035129575687,5.47441430835863,13.4181023176659,11.8851131975306,6.25865187068661,1.5060687029128,4.57443150228478,1.13583452665874,0.961573457598147,0.650576749544737,0.694847971806981,0.424577023141519,0.31121633849695,0.101437889138082,0.131809641901975,0.313412642932355,0,0.210217710245948,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,"7","Enter Fleet",1,0,"1","Enter","Enter",163,0,0,0.272635899444934,0.257284935425232,0,0.808044182991826,1.13117850253777,5.79717695077064,3.06769219441683,4.65203671172626,4.04397182924449,3.26815772455647,2.95447015209957,1.30295648453199,1.76890339242413,1.81176106120311,0.24193397140553,1.74778713422508,0,1.68332697761746,0.279373652883446,0.809433410504922,0,0.873893567112539,0,0.809433410504922,0,0,0,0,0,0,0,0,0,0,0,0,0.272635899444934,0.257284935425232,0,0.808044182991826,1.13117850253777,5.79717695077064,3.06769219441683,4.65203671172626,4.04397182924449,3.26815772455647,2.95447015209957,1.30295648453199,1.76890339242413,1.81176106120311,0.24193397140553,1.74778713422508,0,1.68332697761746,0.279373652883446,0.809433410504922,0,0.873893567112539,0,0.809433410504922,0,0,0,0,0,0,0,0,0,0
