"Year","Age0","Age1","Age2","Age3","Age4","Age5","Age6","Age7","Age8","Age9","Age10","Age11","Age12","Age13","Age14","Age15","Age16","Age17","Age18","Age19","Age20","Age21","Age22","Age23","Age24","Age25","Age26","Age27","Age28","Age29","Age30","Age31","Age32","Age33","Age34","Age35","Age36","Age37","Age38","Age39","Age40"
1913,1789.37,1681.59,1580.1,1484.55,1394.64,1310.04,1230.44,1155.55,1085.13,1018.93,956.685,898.179,843.19,791.515,742.962,697.349,654.502,614.258,576.463,540.975,507.65,476.358,451.554,423.427,397.033,372.275,349.061,327.314,306.934,287.826,269.908,253.104,237.346,222.568,208.71,195.715,183.528,172.1,161.383,151.334,2278.75
1914,1785.25,1677.94,1576.87,1481.7,1392.1,1307.78,1228.43,1153.76,1083.54,1017.52,955.438,897.077,842.218,790.657,742.203,696.676,653.905,613.728,575.992,540.552,507.274,476.026,446.684,423.425,397.05,372.301,349.084,327.317,306.925,287.815,269.897,253.094,237.337,222.561,208.704,195.709,183.523,172.096,161.379,151.33,2278.71
1915,1780.92,1674.07,1573.44,1478.67,1389.42,1305.4,1226.31,1151.88,1081.87,1016.02,954.114,895.905,841.183,789.744,741.396,695.962,653.273,613.167,575.494,540.109,506.877,475.673,446.371,418.857,397.047,372.316,349.108,327.338,306.927,287.805,269.886,253.084,237.328,222.553,208.697,195.703,183.518,172.091,161.375,151.327,2278.67
1916,1776.36,1670.01,1569.82,1475.45,1386.58,1302.89,1224.08,1149.89,1080.09,1014.45,952.712,894.662,840.083,788.772,740.539,695.205,652.603,612.574,574.967,539.642,506.461,475.3,446.04,418.564,392.764,372.313,349.122,327.361,306.947,287.807,269.876,253.073,237.318,222.544,208.689,195.696,183.512,172.086,161.371,151.322,2278.62
1917,1771.51,1665.73,1566,1472.04,1383.42,1299.75,1220.89,1146.77,1077.17,1011.77,950.302,892.515,838.186,787.105,739.078,693.925,651.48,611.587,574.097,538.871,505.778,474.692,445.494,418.077,392.329,368.151,348.985,327.25,306.854,287.72,269.781,252.974,237.224,222.457,208.608,195.621,183.442,172.021,161.311,151.267,2277.8
1918,1766.37,1661.18,1562,1468.45,1380.13,1296.5,1217.44,1143.16,1073.61,1008.42,947.237,889.759,835.739,784.949,737.189,692.274,650.036,610.321,572.985,537.891,504.91,473.921,444.807,417.46,391.776,367.655,345.003,327.047,306.682,287.571,269.642,252.832,237.082,222.323,208.484,195.506,183.335,171.921,161.218,151.18,2276.53
1919,1760.96,1656.37,1557.73,1464.7,1376.76,1293.39,1214.34,1139.86,1070.16,1005.02,944.037,886.83,833.105,782.611,735.129,690.469,648.458,608.942,571.776,536.828,503.973,473.092,444.071,416.803,391.186,367.127,344.529,323.307,306.483,287.402,269.494,252.694,236.942,222.183,208.353,195.384,183.222,171.816,161.12,151.09,2275.2
1920,1755.29,1651.29,1553.21,1460.71,1373.34,1290.56,1211.99,1137.65,1067.76,1002.44,941.435,884.348,830.808,780.529,733.27,688.825,647.014,607.678,570.672,535.862,503.125,472.345,443.412,416.22,390.668,366.663,344.115,322.937,303.047,287.28,269.395,252.611,236.865,222.1,208.266,195.302,183.146,171.746,161.055,151.029,2274.34
1921,1749.32,1645.98,1548.45,1456.47,1369.59,1287.31,1209.27,1135.37,1065.61,1000.12,938.951,881.856,828.436,778.337,731.285,687.054,645.449,606.303,569.469,534.81,502.204,471.537,442.7,415.591,390.111,366.168,343.672,322.541,302.694,284.052,269.275,252.513,236.781,222.022,208.183,195.217,183.066,171.672,160.986,150.965,2273.43
1922,1743.05,1640.38,1543.47,1452.01,1365.63,1283.85,1206.32,1132.94,1063.61,998.237,936.911,879.648,826.21,776.21,729.315,685.267,643.852,604.891,568.228,533.725,501.256,470.707,441.972,414.951,389.546,365.667,343.228,322.144,302.339,283.736,266.264,252.413,236.701,221.956,208.121,195.149,182.995,171.605,160.924,150.908,2272.62
1923,1736.51,1634.5,1538.22,1447.33,1361.46,1280.17,1203.13,1130.24,1061.4,996.43,935.21,877.796,824.194,774.171,727.363,683.456,642.209,603.422,566.928,532.583,500.257,469.834,441.209,414.281,388.957,365.148,342.769,321.736,301.975,283.412,265.975,249.597,236.614,221.886,208.064,195.096,182.936,171.543,160.865,150.853,2271.87
1924,1729.69,1628.36,1532.71,1442.41,1357.05,1276.17,1199.53,1127.06,1058.68,994.18,933.35,876.055,822.329,772.17,725.355,681.543,640.439,601.818,565.495,531.315,499.143,468.859,440.356,413.534,388.301,364.571,342.258,321.284,301.573,283.051,265.653,249.31,233.959,221.79,207.986,195.03,182.875,171.477,160.797,150.789,2270.97
1925,1722.61,1621.97,1526.96,1437.24,1352.4,1271.94,1195.61,1123.5,1055.54,991.513,931.157,874.253,820.657,770.394,723.459,679.645,638.633,600.148,563.982,529.962,497.945,467.806,439.433,412.726,387.593,363.948,341.709,320.799,301.142,282.668,265.31,249.003,233.685,219.297,207.891,194.952,182.809,171.415,160.732,150.722,2270.02
1926,1715.3,1615.34,1520.96,1431.84,1347.51,1267.44,1191.42,1119.57,1051.96,988.349,928.466,872.037,818.835,768.716,721.702,677.79,636.786,598.396,562.364,528.497,496.636,466.646,438.412,411.83,386.807,363.258,341.102,320.262,300.667,282.246,264.933,248.665,233.382,219.026,205.541,194.851,182.724,171.343,160.664,150.651,2268.93
1927,1707.78,1608.48,1514.74,1426.21,1342.41,1262.73,1186.96,1115.31,1047.91,984.615,925.139,869.177,816.451,766.735,719.889,675.933,634.864,596.506,560.583,526.859,495.154,465.322,437.239,410.796,385.898,362.458,340.397,319.64,300.115,281.755,264.495,248.273,233.029,218.709,205.256,192.62,182.603,171.238,160.573,150.566,2267.5
1928,1700.12,1601.42,1508.31,1420.38,1337.18,1258.1,1182.81,1111.44,1044.21,981.064,921.839,866.219,813.899,764.605,718.118,674.305,633.186,594.759,558.859,525.232,493.657,463.969,436.03,409.725,384.955,361.63,339.67,319.001,299.552,281.257,264.053,247.879,232.677,218.392,204.972,192.365,180.523,171.135,160.485,150.489,2266.23
1929,1692.4,1594.25,1501.69,1414.35,1331.64,1253.09,1178.39,1107.49,1040.54,977.569,918.49,863.107,811.107,762.194,716.103,672.629,631.646,593.173,557.211,523.607,492.125,462.559,434.756,408.588,383.948,360.743,338.891,318.317,298.95,280.726,263.583,247.462,232.306,218.06,204.673,192.097,180.282,169.185,160.387,150.406,2264.95
1930,1684.59,1587,1494.96,1408.14,1325.94,1247.87,1173.7,1103.36,1036.81,974.052,915.091,859.82,808.034,759.424,713.7,670.611,629.96,591.63,555.639,521.988,490.537,461.066,433.385,407.349,382.842,359.764,338.028,317.558,298.283,280.139,263.065,247.002,231.897,217.696,204.347,191.803,180.018,168.947,158.547,150.303,2263.51
1931,1676.74,1579.68,1488.17,1401.82,1320.04,1242.3,1168.48,1098.62,1032.63,970.311,911.606,856.49,804.844,756.458,711.036,668.303,628.022,590.009,554.156,520.481,488.99,459.551,431.961,406.042,381.661,358.709,337.092,316.732,297.556,279.499,262.5,246.503,231.454,217.301,203.995,191.487,179.733,168.69,158.316,148.572,2261.95
1932,1668.82,1572.32,1481.31,1395.44,1314.04,1236.62,1163.13,1093.6,1028.03,966.2,907.89,853.014,801.524,753.285,708.092,665.662,625.733,588.084,552.543,519.011,487.508,458.04,430.487,404.659,380.393,357.563,336.069,315.824,296.754,278.792,261.877,245.952,230.966,216.867,203.608,191.141,179.422,168.409,158.063,148.343,2258.68
1933,1660.73,1564.89,1474.4,1389,1308.01,1230.96,1157.93,1088.86,1023.69,962.306,904.472,849.955,798.66,750.53,705.436,663.183,623.503,586.153,550.926,517.664,486.276,456.781,429.187,403.383,379.192,356.461,335.074,314.937,295.969,278.101,261.271,245.421,230.499,216.455,203.243,190.818,179.134,168.152,157.832,148.136,2255.85
1934,1652.19,1557.31,1467.44,1382.53,1301.98,1225.42,1152.89,1084.31,1019.54,958.481,901.007,846.885,795.888,747.916,702.908,660.736,621.216,584.095,549.146,516.176,485.039,455.65,428.03,402.186,378.017,355.355,334.059,314.022,295.154,277.381,260.638,244.866,230.013,216.029,202.868,190.487,178.841,167.892,157.6,147.927,2253.14
1935,1642.87,1549.3,1460.32,1375.99,1295.81,1219.55,1147.44,1079.35,1015.11,954.484,897.358,843.608,793.004,745.324,700.469,658.379,618.935,581.963,547.227,514.516,483.651,454.497,426.975,401.106,376.898,354.256,333.025,313.073,294.298,276.618,259.964,244.274,229.494,215.575,202.47,190.136,178.532,167.618,157.356,147.71,2250.4
1936,1632.33,1540.56,1452.81,1369.3,1289.56,1213.49,1141.55,1073.84,1010.09,950.002,893.326,839.939,789.716,742.432,697.875,655.95,616.601,579.715,545.131,512.631,482.018,453.126,425.831,400.059,375.833,353.159,331.951,312.063,293.371,275.781,259.217,243.613,228.911,215.062,202.019,189.739,178.182,167.308,157.08,147.464,2247.37
1937,1620.37,1530.67,1444.62,1362.25,1283.23,1207.51,1135.75,1068.26,1004.96,945.415,889.29,836.346,786.464,739.526,695.323,653.659,614.445,577.63,543.113,510.741,480.315,451.651,424.594,399.029,374.889,352.194,330.953,311.083,292.448,274.934,258.452,242.931,228.308,214.532,201.554,189.331,177.823,166.991,156.801,147.216,2244.45
1938,1607.08,1519.46,1435.35,1354.56,1276.52,1201.44,1130.06,1062.75,999.657,940.513,884.881,832.445,782.976,736.362,692.492,651.17,612.211,575.534,541.093,508.793,478.495,450.012,423.173,397.837,373.894,351.283,330.024,310.126,291.51,274.052,257.642,242.199,227.655,213.954,201.044,188.883,177.429,166.645,156.495,146.945,2241.35
1939,1593.03,1507,1424.83,1345.87,1269.32,1195.18,1124.38,1057.43,994.497,935.545,880.291,828.317,779.325,733.099,689.534,648.524,609.886,573.448,539.136,506.907,476.675,448.312,421.643,396.51,372.781,350.355,329.175,309.259,290.617,273.176,256.818,241.442,226.972,213.344,200.505,188.408,177.012,166.278,156.172,146.66,2238.22
1940,1578.63,1493.83,1413.15,1336.02,1261.28,1188.63,1118.76,1052.31,989.604,930.709,875.561,823.896,775.315,729.53,686.332,645.617,607.284,571.16,537.084,504.987,474.832,446.539,419.99,395.022,371.49,349.269,328.265,308.427,289.772,272.309,255.969,240.645,226.24,212.682,199.913,187.883,176.549,165.871,155.813,146.344,2234.8
1941,1565.21,1480.32,1400.8,1325.03,1251.75,1180.53,1111.99,1046.42,984.179,925.403,870.175,818.484,770.107,724.668,681.886,641.549,603.546,567.772,534.06,502.254,472.29,444.132,417.706,392.902,369.571,347.576,326.803,307.164,288.613,271.165,254.831,239.546,225.209,211.732,199.047,187.099,175.842,165.236,155.243,145.831,2228.63
1942,1553.19,1467.74,1388.13,1313.46,1241.51,1171.71,1104.41,1040,978.501,920.07,864.859,813.015,764.562,719.289,676.826,636.89,599.262,563.826,530.472,499.038,469.376,441.426,415.153,390.489,367.333,345.546,325.002,305.596,287.246,269.909,253.601,238.332,224.043,210.639,198.037,186.176,175.003,164.476,154.557,145.211,2221.06
1943,1542.31,1456.46,1376.33,1301.63,1231.12,1163.01,1096.99,1033.46,972.606,914.323,858.888,806.614,757.713,712.199,669.831,630.212,593.029,558.045,525.124,494.148,464.955,437.402,411.43,387.006,364.069,342.526,322.249,303.121,285.047,267.952,251.796,236.596,222.362,209.039,196.54,184.788,173.724,163.302,153.482,144.228,2208.2
1944,1531.05,1446.26,1365.76,1290.56,1220.05,1153.2,1088.02,1024.45,962.731,902.929,845.569,791.503,741.252,694.959,652.451,613.309,576.996,543.098,511.302,481.422,453.313,426.805,401.758,378.116,355.853,334.915,315.225,296.669,279.146,262.571,246.88,232.041,218.071,204.981,192.723,181.219,170.398,160.209,150.608,141.559,2169.91
1945,1522.28,1435.7,1356.19,1280.64,1209.64,1142.6,1078.49,1014.87,951.365,888.723,828.181,771.109,718.574,670.897,627.879,589.029,553.689,521.173,490.963,462.682,436.108,411.078,387.428,365.029,343.835,323.831,304.978,287.212,270.439,254.574,239.547,225.304,211.819,199.113,187.198,176.034,165.55,155.684,146.39,137.63,2112.65
1946,1510.97,1427.47,1346.29,1271.64,1199.95,1131.61,1065.83,1000.35,932.286,862.71,794.841,731.605,674.708,624.673,581.045,542.939,509.366,479.35,452.016,426.737,403.079,380.791,359.71,339.687,320.622,302.488,285.288,269.008,253.606,239.016,225.173,212.025,199.535,187.686,176.502,166.001,156.15,146.889,138.166,129.943,1998.2
1947,1505.64,1416.87,1338.58,1262.3,1191.09,1121.74,1055.11,989.662,922.879,852.925,782.406,715.353,654.625,601.405,555.644,516.467,482.728,453.302,427.158,403.415,381.456,360.864,341.404,322.93,305.318,288.485,272.42,257.138,242.634,228.88,215.824,203.415,191.611,180.382,169.717,159.643,150.175,141.287,132.927,125.049,1926.57
1948,1506.48,1411.87,1328.64,1255.13,1182.84,1114.97,1048.9,984.609,920.285,854.061,785.235,716.963,653.152,596.237,546.988,505.073,469.474,439,412.528,389.06,367.76,348.045,329.529,311.996,295.317,279.381,264.121,249.53,235.628,222.416,209.872,197.952,186.612,175.816,165.54,155.775,146.546,137.869,129.72,122.054,1884.06
1949,1511.55,1412.67,1323.94,1245.72,1175.27,1105.47,1040.49,976.893,914.106,850.722,785.857,719.545,654.899,595.35,542.838,497.794,459.711,427.525,400.065,376.257,355.162,336.004,318.248,301.539,285.685,270.571,256.103,242.223,228.932,216.25,204.183,192.716,181.809,171.425,161.533,152.112,143.155,134.687,126.722,119.241,1844.31
1950,1521.6,1417.41,1324.69,1241.28,1166.12,1097.89,1031.45,969.228,907.32,845.482,783.262,720.547,657.623,597.239,542.266,494.202,453.233,418.752,389.704,364.97,343.543,324.554,307.29,291.263,276.152,261.784,248.062,234.902,222.257,210.132,198.549,187.516,177.022,167.034,157.518,148.448,139.806,131.587,123.813,116.499,1805.39
1951,1536.24,1426.84,1329.14,1241.94,1161.54,1088.54,1023.61,960.222,899.787,838.897,778.174,717.915,658.286,599.472,543.743,493.451,449.747,412.652,381.523,355.348,333.081,313.791,296.684,281.11,266.625,252.941,239.906,227.433,215.453,203.924,192.855,182.27,172.179,162.573,153.424,144.703,136.387,128.46,120.918,113.782,1766.42
1952,1556.32,1440.57,1337.98,1246.06,1161.65,1083.17,1013.48,951.258,889.61,830.155,770.557,712.01,654.965,599.449,545.385,494.585,448.982,409.485,376.029,347.988,324.421,304.368,286.984,271.547,257.469,244.35,231.933,220.081,208.723,197.796,187.267,177.147,167.461,158.219,149.416,141.026,133.025,125.392,118.114,111.187,1729.14
1953,1582.75,1459.4,1350.85,1254.38,1165.87,1084.05,1009.46,942.979,882.577,822.098,763.831,706.242,650.64,597.336,546.127,496.706,450.525,409.204,373.484,343.26,317.94,296.659,278.544,262.826,248.85,236.085,224.169,212.871,202.071,191.705,181.721,172.09,162.824,153.948,145.474,137.398,129.697,122.351,115.34,108.652,1693.13
1954,1618.67,1484.18,1368.52,1266.49,1174.05,1088.78,1011.25,940.364,876.296,817.396,758.612,702.565,647.998,596.024,546.733,499.741,454.605,412.535,374.941,342.461,314.981,291.957,272.598,256.109,241.79,229.044,217.388,206.492,196.148,186.248,176.736,167.565,158.712,150.189,142.02,134.217,126.778,119.682,112.91,106.446,1663.03
1955,1666.99,1517.86,1391.75,1282.98,1184.75,1095.13,1014.25,940.654,872.374,809.737,751.973,695.07,641.682,590.579,542.556,497.463,454.754,413.88,375.847,341.88,312.535,287.702,266.887,249.375,234.446,221.469,209.904,199.312,189.397,179.971,170.937,162.248,153.862,145.76,137.954,130.468,123.314,116.491,109.98,103.764,1626.37
1956,1737.57,1563.18,1423.33,1304.71,1199.66,1104.23,1019.44,942.953,872.311,805.878,744.743,688.827,634.691,584.688,537.478,493.553,452.584,413.932,377,342.644,311.952,285.422,262.957,244.115,228.251,214.715,202.937,192.428,182.791,173.757,165.158,156.908,148.964,141.291,133.872,126.72,119.858,113.297,107.036,101.061,1590.06
1957,1842.42,1629.36,1465.83,1334.28,1219.55,1117.28,1026.91,946.433,872.337,802.658,736.994,677.223,623.57,572.793,526.723,483.835,444.313,407.666,373.19,340.263,309.612,282.2,258.48,238.374,221.492,207.264,195.111,184.522,175.06,166.37,158.211,150.433,142.96,135.756,128.792,122.052,115.549,109.306,103.335,97.6342,1542.85
1958,2005.56,1727.68,1527.89,1374.14,1247.43,1136.23,1039.34,953.402,875.299,802.149,733.309,669.316,612.157,561.853,515.148,473.358,434.841,399.567,366.963,336.313,307.01,279.687,255.213,234.004,216.005,200.875,188.11,177.193,167.67,159.149,151.311,143.942,136.907,130.141,123.611,117.292,111.171,105.263,99.5879,94.1567,1495.07
1959,2260.95,1880.66,1620.08,1432.02,1282.05,1157.21,1052.14,961.309,879.709,804.529,733.983,668.204,607.923,554.824,508.666,466.243,428.549,393.953,362.334,333.116,305.619,279.279,254.671,232.591,213.432,197.152,183.456,171.89,161.99,153.345,145.602,138.472,131.762,125.349,119.176,113.214,107.44,101.846,96.4428,91.2506,1456.41
1960,2205.47,2120.15,1763.54,1518.59,1337.42,1191.9,1074.15,975.281,888.527,809.437,736.401,668.573,606.333,550.207,501.42,459.459,421.202,387.386,356.431,328.163,302.028,277.392,253.74,231.595,211.691,194.397,179.686,167.297,156.826,147.857,140.017,132.989,126.511,120.407,114.57,108.946,103.51,98.2437,93.1378,88.2044,1415.7
1961,2386.71,2068.12,1988.11,1653.2,1419.58,1245.77,1108.63,997.369,902.329,817.583,740.167,669.487,605.037,546.978,495.428,451.147,413.4,379.192,349.065,321.523,296.367,273.077,251.077,229.9,210.027,192.133,176.562,163.302,152.126,142.672,134.566,127.475,121.113,115.242,109.706,104.407,99.2977,94.3564,89.5659,84.9193,1371.46
1962,2238.6,2238.07,1939.32,1863.91,1546.93,1325.02,1161.36,1031.6,924.646,831.937,749.113,674.278,607.104,546.92,493.507,446.623,406.681,372.836,342.269,315.395,290.825,268.362,247.528,227.804,208.77,190.871,174.728,160.663,148.674,138.561,130,122.654,116.225,110.45,105.119,100.087,95.2669,90.6164,86.1166,81.7521,1329.56
1963,1915.77,2099.19,2098.69,1818.1,1743.41,1442.67,1233.92,1079.13,954.267,849.586,758.574,678.219,607.024,544.402,489.279,441.023,399.083,363.598,333.668,306.686,282.978,261.277,241.399,222.918,205.371,188.389,172.38,157.915,145.296,134.527,125.435,117.733,111.119,105.326,100.118,95.306,90.761,86.4036,82.1969,78.1242,1280.61
1964,1702.61,1796.47,1968.46,1967.5,1700.5,1625.81,1343.61,1147.46,1000.59,880.994,780.542,693.823,618.163,551.963,494.357,444.071,400.311,362.427,330.454,303.524,279.241,257.893,238.324,220.369,203.645,187.736,172.309,157.744,144.569,133.065,123.243,114.945,107.912,101.87,96.5753,91.814,87.4119,83.2521,79.2625,75.4092,1246.72
1965,1666.45,1596.58,1684.59,1845.47,1840.85,1586.92,1515.4,1250.15,1063.73,922.477,807.135,710.95,629.041,558.641,497.857,445.512,400.166,360.904,327.019,298.472,274.447,252.766,233.684,216.16,200.049,185.011,170.674,156.743,143.569,131.638,121.21,112.3,104.769,98.3827,92.8943,88.0816,83.7519,79.7467,75.9602,72.3268,1206.66
1966,1844.72,1562.67,1497.15,1579.18,1724.93,1714.23,1475.5,1406.44,1155.96,978.001,842.598,732.767,642.33,566.428,502.048,447.044,400.039,359.528,324.557,294.418,269.041,247.682,228.375,211.357,195.694,181.262,167.761,154.863,142.303,130.407,119.62,110.184,102.116,95.2938,89.5056,84.5289,80.1629,76.2333,72.5965,69.1566,1164.66
1967,2309.97,1729.84,1465.35,1403.43,1475.73,1605.45,1591.64,1363.4,1286.59,1041.77,866.621,735.021,631.259,548.504,481.105,425.336,378.568,339.112,305.371,276.357,251.377,230.34,212.612,196.518,182.278,169.104,156.908,145.444,134.441,123.681,113.454,104.159,96.0131,89.0392,83.135,78.1213,73.8066,70.018,66.6047,63.4427,1078.75
1968,3012.66,2166.11,1622.11,1373.6,1311.26,1373.01,1490.74,1474.48,1257.7,1179.64,948.775,784.479,662.239,566.979,491.811,431.13,381.247,339.599,304.548,274.602,248.845,226.648,207.937,192.149,177.784,165.049,153.241,142.286,131.969,122.048,112.329,103.08,94.6655,87.2866,80.9657,75.6122,71.0645,67.1494,63.7105,60.6112,1039.62
