"year","month","fleet","sex","partition","InputN","F12","F14","F16","F18","F20","F22","F24","F26","F28","F30","F32","F34","F36","F38","F40","F42","F44","F46","F48","F50","F52","F54","F56","F58","F60","F62","F64","F66","M12","M14","M16","M18","M20","M22","M24","M26","M28","M30","M32","M34","M36","M38","M40","M42","M44","M46","M48","M50","M52","M54","M56","M58","M60","M62","M64","M66"
1980,"7","Enter Fleet",3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.07686566467949,3.07695895957532,1.53843283233974,8.46156716766026,6.15382462425481,4.61539179191506,3.07695895957532,0.769216416169871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30764924850961,10,21.5385261272356,15.3846082080849,16.9231343353205,2.30764924850961,0.769216416169871,0,0,0,0,0,0,0
1983,"7","Enter Fleet",3,0,9,0,0,0,0,0,0,0,0,0,0,0.95602542922553,1.43898183659033,4.81956368945248,8.41213108752201,10.3773478303121,4.30310317006529,3.58465748966627,3.34120180888305,1.44293679079196,3.04650122151585,6.17775146163807,5.90079166883247,0.942239588865561,0.688953021924006,0,0,0,0,0,0,0,0,0,0,0,0,0,0.965856315383868,1.43898183659033,3.61019519393965,3.85370737406861,5.54993073180213,7.48164336256986,3.85766232827024,2.16143897053672,3.0879152419415,6.76811312525001,4.18485003943654,1.37784954450227,0.229669840423248,0,0,0,0,0,0
1986,"7","Enter Fleet",3,0,9,0,0,0,0,0,0,0,0.449288372538937,0,0.405710450857178,0.405710450857178,2.02855225428589,1.62305969303712,4.95633492247488,4.69530317160114,5.14459154414008,0.449288372538937,0,4.0898968946373,5.71306553247863,4.0898968946373,0,1.17377132049818,3.52142290629875,0,0,0,0,0,0,0,0,0,0.898576745077874,0,0,0.449288372538937,0.898576745077874,1.98519222221254,3.24622833087844,7.89773569118942,4.01407131091104,4.69530317160114,6.31836286463826,1.17377132049818,4.0898968946373,12.2695817391077,2.75325309185354,9.39049739839808,1.17377132049818,0,0,0,0,0,0
1989,"7","Enter Fleet",3,0,21,0,0,0,0,0.789618236748146,0,0.789618236748146,7.89653751811268,3.84947769180502,4.49739082669596,3.79194328954721,4.5300646847683,4.78683859114112,5.0546221670818,6.51618539810018,4.09689929822235,1.21627252838837,0.304127323868964,0.608254647737927,0,0,0,0,0.68993929291877,0,0,0,0,0,0,0,0.789618236748146,1.57935485704003,0,2.36897309378818,6.21833240204946,9.29429201905502,2.47539989961076,2.39407040506113,3.32006648419816,7.27857541978805,5.97304169941945,5.02100124065954,2.78307872979193,0.304127323868964,0.304127323868964,0,0.478151133167281,0,0,0,0,0,0,0,0
1992,"7","Enter Fleet",3,0,14,0,0,4.38635191809875,1.46229448941949,1.46229448941949,4.38635191809875,0,1.46229448941949,1.41551807536318,1.3830935156196,4.18170510660238,8.36341021320477,8.42825933269193,8.42825933269193,1.41551807536318,2.79861159098278,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46229448941949,10.2344667754573,2.92458897883899,7.31040934677801,7.31040934677801,1.46229448941949,0,0,1.3830935156196,5.56479862222199,1.3830935156196,5.62964774170915,0,1.39106676801556,1.39106676801556,1.41551807536318,0,0,0,1.56328901976835,0,0,0,0,0,0,0
1995,"7","Enter Fleet",3,0,29,0,0,0,0,0,0.430867498795272,0.885514600045984,0,0,2.72489047209598,1.35606726320398,3.62930276945754,2.74205588049096,1.29244501557485,1.65260363024765,2.33229081036476,0.451654965842412,2.4236296807234,0.947089597132589,0.473544798566295,2.36772399283147,4.73529050485198,1.89417919426518,5.20883530341828,3.3146561091531,0.473544798566295,0,0,0,0,0,0,0,0,0.442836040428474,0.430867498795272,0.873703539223746,3.53386939801385,2.92851316067137,3.83292545803294,5.98505822065581,6.7063203348672,3.30016787454449,3.74457872308259,0.473544798566295,2.8411113105868,2.36756651202051,7.10285701687249,11.8381475217245,4.26174570628569,0,0,0,0,0,0
1998,"7","Enter Fleet",3,0,51,0,0,0,0,0,0,0.416022907082001,0,0,2.1461043758437,1.07305218792185,4.72759824237495,8.20483246470619,9.41675022988852,9.00373990247849,7.13421903175689,3.38169240987724,1.16687252627758,2.99952516006123,1.78789430722861,0.595916950351252,0.595916950351252,0,0,0,0,0,0,0,0,0,0,0,0,0.416022907082001,0,0,0.42161769790138,3.10812148442711,5.96117788996051,6.6840535550592,7.52944079348479,5.32208063097764,2.04281592994748,7.4842520984052,4.08018052525044,1.78789430722861,2.09058683617448,0.42161769790138,0,0,0,0,0,0,0
2001,"7","Enter Fleet",3,0,29,0,0,0,0,0,0,0,0,0,0,2.01215077540166,0,14.9416336695489,4.02430155080332,4.41806307530689,2.01215077540166,11.1399249208436,5.54718893941509,2.37065007383029,1.23270865320335,2.30453339993976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01215077540166,0,0,2.01215077540166,10.4545154015119,4.02430155080332,13.9263754104743,5.99825158129045,4.8485560853052,0,5.48768393291361,1.23270865320335,0,0,0,0,0,0,0,0,0
2004,"7","Enter Fleet",3,0,36,0,0,0.905446056176872,0,0,0,0,0,0,0,0,0,2.12393422655298,6.37180267965895,16.4645849481416,8.06712065847267,2.83675672682981,4.65826043627505,1.41595615103532,5.23220942678921,3.45615103532278,0.844544716347396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707978075517661,3.53989037758831,4.70139888532093,8.5005813309711,6.72844461669066,13.3219374008046,7.91832761229838,0,2.2046746392057,0,0,0,0,0,0,0,0
