"year","month","fleet","sex","partition","InputN","M12","M14","M16","M18","M20","M22","M24","M26","M28","M30","M32","M34","M36","M38","M40","M42","M44","M46","M48","M50","M52","M54","M56","M58","M60","M62","M64","M66","M12.1","M14.1","M16.1","M18.1","M20.1","M22.1","M24.1","M26.1","M28.1","M30.1","M32.1","M34.1","M36.1","M38.1","M40.1","M42.1","M44.1","M46.1","M48.1","M50.1","M52.1","M54.1","M56.1","M58.1","M60.1","M62.1","M64.1","M66.1"
1980,"7","Enter Fleet",2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30764924850961,10,21.5385261272356,15.3846082080849,16.9231343353205,2.30764924850961,0.769216416169871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30764924850961,10,21.5385261272356,15.3846082080849,16.9231343353205,2.30764924850961,0.769216416169871,0,0,0,0,0,0,0
1983,"7","Enter Fleet",2,0,10,0,0,0,0,0,0,0,0,0,0.965856315383868,1.43898183659033,3.61019519393965,3.85370737406861,5.54993073180213,7.48164336256986,3.85766232827024,2.16143897053672,3.0879152419415,6.76811312525001,4.18485003943654,1.37784954450227,0.229669840423248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.965856315383868,1.43898183659033,3.61019519393965,3.85370737406861,5.54993073180213,7.48164336256986,3.85766232827024,2.16143897053672,3.0879152419415,6.76811312525001,4.18485003943654,1.37784954450227,0.229669840423248,0,0,0,0,0,0
1986,"7","Enter Fleet",2,0,10,0,0,0,0,0,0.898576745077874,0,0,0.449288372538937,0.898576745077874,1.98519222221254,3.24622833087844,7.89773569118942,4.01407131091104,4.69530317160114,6.31836286463826,1.17377132049818,4.0898968946373,12.2695817391077,2.75325309185354,9.39049739839808,1.17377132049818,0,0,0,0,0,0,0,0,0,0,0,0.898576745077874,0,0,0.449288372538937,0.898576745077874,1.98519222221254,3.24622833087844,7.89773569118942,4.01407131091104,4.69530317160114,6.31836286463826,1.17377132049818,4.0898968946373,12.2695817391077,2.75325309185354,9.39049739839808,1.17377132049818,0,0,0,0,0,0
1989,"7","Enter Fleet",2,0,24,0,0,0,0.789618236748146,1.57935485704003,0,2.36897309378818,6.21833240204946,9.29429201905502,2.47539989961076,2.39407040506113,3.32006648419816,7.27857541978805,5.97304169941945,5.02100124065954,2.78307872979193,0.304127323868964,0.304127323868964,0,0.478151133167281,0,0,0,0,0,0,0,0,0,0,0,0.789618236748146,1.57935485704003,0,2.36897309378818,6.21833240204946,9.29429201905502,2.47539989961076,2.39407040506113,3.32006648419816,7.27857541978805,5.97304169941945,5.02100124065954,2.78307872979193,0.304127323868964,0.304127323868964,0,0.478151133167281,0,0,0,0,0,0,0,0
1992,"7","Enter Fleet",2,0,16,0,1.46229448941949,10.2344667754573,2.92458897883899,7.31040934677801,7.31040934677801,1.46229448941949,0,0,1.3830935156196,5.56479862222199,1.3830935156196,5.62964774170915,0,1.39106676801556,1.39106676801556,1.41551807536318,0,0,0,1.56328901976835,0,0,0,0,0,0,0,0,1.46229448941949,10.2344667754573,2.92458897883899,7.31040934677801,7.31040934677801,1.46229448941949,0,0,1.3830935156196,5.56479862222199,1.3830935156196,5.62964774170915,0,1.39106676801556,1.39106676801556,1.41551807536318,0,0,0,1.56328901976835,0,0,0,0,0,0,0
1995,"7","Enter Fleet",2,0,32,0,0,0,0,0,0,0.442836040428474,0.430867498795272,0.873703539223746,3.53386939801385,2.92851316067137,3.83292545803294,5.98505822065581,6.7063203348672,3.30016787454449,3.74457872308259,0.473544798566295,2.8411113105868,2.36756651202051,7.10285701687249,11.8381475217245,4.26174570628569,0,0,0,0,0,0,0,0,0,0,0,0,0.442836040428474,0.430867498795272,0.873703539223746,3.53386939801385,2.92851316067137,3.83292545803294,5.98505822065581,6.7063203348672,3.30016787454449,3.74457872308259,0.473544798566295,2.8411113105868,2.36756651202051,7.10285701687249,11.8381475217245,4.26174570628569,0,0,0,0,0,0
1998,"7","Enter Fleet",2,0,57,0,0,0,0,0,0,0.416022907082001,0,0,0.42161769790138,3.10812148442711,5.96117788996051,6.6840535550592,7.52944079348479,5.32208063097764,2.04281592994748,7.4842520984052,4.08018052525044,1.78789430722861,2.09058683617448,0.42161769790138,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416022907082001,0,0,0.42161769790138,3.10812148442711,5.96117788996051,6.6840535550592,7.52944079348479,5.32208063097764,2.04281592994748,7.4842520984052,4.08018052525044,1.78789430722861,2.09058683617448,0.42161769790138,0,0,0,0,0,0,0
2001,"7","Enter Fleet",2,0,32,0,0,0,0,0,0,0,2.01215077540166,0,0,2.01215077540166,10.4545154015119,4.02430155080332,13.9263754104743,5.99825158129045,4.8485560853052,0,5.48768393291361,1.23270865320335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01215077540166,0,0,2.01215077540166,10.4545154015119,4.02430155080332,13.9263754104743,5.99825158129045,4.8485560853052,0,5.48768393291361,1.23270865320335,0,0,0,0,0,0,0,0,0
2004,"7","Enter Fleet",2,0,40,0,0,0,0,0,0,0,0,0,0,0,0.707978075517661,3.53989037758831,4.70139888532093,8.5005813309711,6.72844461669066,13.3219374008046,7.91832761229838,0,2.2046746392057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707978075517661,3.53989037758831,4.70139888532093,8.5005813309711,6.72844461669066,13.3219374008046,7.91832761229838,0,2.2046746392057,0,0,0,0,0,0,0,0
