"run","profile_parameter","parameter_value","likelihood","gradient","SB0","SBfinal","Deplfinal","Nparsonbounds"
"4","NatM_uniform_Fem_GP_1",0.06,4220.71,5.09486e-05,10982.2,2029.98,0.184842,0
"3","NatM_uniform_Fem_GP_1",0.065,4196.16,7.54491e-05,10052.9,2294.53,0.228246,0
"2","NatM_uniform_Fem_GP_1",0.07,4181.36,1.66098e-05,9207.56,2470.51,0.268313,0
"1","NatM_uniform_Fem_GP_1",0.075,4176.13,0.00420942,8428.28,2551.67,0.302752,0
"5","NatM_uniform_Fem_GP_1",0.0753121,4176.11,0.0409378,8380.74,2553.41,0.304676,0
"6","NatM_uniform_Fem_GP_1",0.08,4180.17,0.000227472,7696.17,2575.81,0.334688,1
"7","NatM_uniform_Fem_GP_1",0.085,4193.21,0.000283763,7034.88,2567,0.364896,1
"8","NatM_uniform_Fem_GP_1",0.09,4214.37,8.0109e-05,6520.07,2602.37,0.399132,1
"9","NatM_uniform_Fem_GP_1",0.095,4240.75,0.000201674,6523.27,3126.87,0.47934,1
