"run","profile_parameter","parameter_value","likelihood","gradient","SB0","SBfinal","Deplfinal","Nparsonbounds"
"4","NatM_uniform_Fem_GP_1",0.06,4036.64,0.0003764,11212.5,2240.71,0.19984,0
"3","NatM_uniform_Fem_GP_1",0.065,4009.35,3.61478e-05,10224.1,2551.36,0.249544,0
"2","NatM_uniform_Fem_GP_1",0.07,3991.06,9.1016e-05,9321.77,2754.66,0.295508,0
"1","NatM_uniform_Fem_GP_1",0.075,3981.77,5.96029e-05,8469.62,2814.34,0.332286,0
"5","NatM_uniform_Fem_GP_1",0.0779404,3980.34,8.19202e-05,8008.63,2808.02,0.350625,0
"6","NatM_uniform_Fem_GP_1",0.08,3981.02,9.66973e-05,7701.66,2791.45,0.362448,0
"7","NatM_uniform_Fem_GP_1",0.085,3988.14,0.000763137,7004.01,2718.8,0.388177,2
"8","NatM_uniform_Fem_GP_1",0.09,4002.46,0.000273336,6387.87,2636.6,0.412751,2
"9","NatM_uniform_Fem_GP_1",0.095,4023.39,9.53903e-05,5850.8,2571.15,0.439453,2
