"run","profile_parameter","parameter_value","likelihood","gradient","SB0","SBfinal","Deplfinal","Nparsonbounds"
"4","NatM_uniform_Mal_GP_1",0.045,4159.49,0.00095415,9293.93,1716.23,0.184661,0
"3","NatM_uniform_Mal_GP_1",0.05,4149.69,0.00130172,9050.95,1966.02,0.217217,0
"2","NatM_uniform_Mal_GP_1",0.055,4143.31,0.00208366,8742.86,2212.92,0.253112,0
"1","NatM_uniform_Mal_GP_1",0.06,4139.62,9.26314e-05,8438.69,2449.92,0.29032,0
"5","NatM_uniform_Mal_GP_1",0.0643,4138.15,0.000123808,8150.3,2645.85,0.324633,0
"6","NatM_uniform_Mal_GP_1",0.065,4138.05,3.84892e-05,8105.88,2678.45,0.330432,0
"7","NatM_uniform_Mal_GP_1",0.07,4138.03,0.00150801,7854.26,2963.36,0.377294,0
"8","NatM_uniform_Mal_GP_1",0.075,4139.34,5.16339e-05,7602.55,3203.54,0.421377,0
"9","NatM_uniform_Mal_GP_1",0.08,4141.67,0.000222032,7396.38,3440.64,0.465179,1
