"year","month","fleet","sex","partition","ageErr","agelow","agehigh","InputN","M1","M2","M3","M4","M5","M6","M7","M8","M9","M10","M11","M12","M13","M14","M15","M16","M17","M18","M19","M20","M21","M22","M23","M24","M25","M26","M27","M28","M29","M30","M31","M32","M33","M34","M35","M1.1","M2.1","M3.1","M4.1","M5.1","M6.1","M7.1","M8.1","M9.1","M10.1","M11.1","M12.1","M13.1","M14.1","M15.1","M16.1","M17.1","M18.1","M19.1","M20.1","M21.1","M22.1","M23.1","M24.1","M25.1","M26.1","M27.1","M28.1","M29.1","M30.1","M31.1","M32.1","M33.1","M34.1","M35.1"
1980,"7","Enter Fleet",2,0,"1","Enter","Enter",32,0,0,0,0,0.200071470354598,0.199616245166078,0.400142940709195,3.92170809595237,2.06581190550436,7.39610054103514,5.61269896185896,8.79899076575705,10.414584959815,5.91206642645951,4.44470493441343,2.86279740430597,0.730465718129116,2.06040610639068,1.08730536278033,0.620756447695764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200071470354598,0.199616245166078,0.400142940709195,3.92170809595237,2.06581190550436,7.39610054103514,5.61269896185896,8.79899076575705,10.414584959815,5.91206642645951,4.44470493441343,2.86279740430597,0.730465718129116,2.06040610639068,1.08730536278033,0.620756447695764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,"7","Enter Fleet",2,0,"1","Enter","Enter",19,0,1.74391472295124,0.124581839352382,8.1924832735741,2.90044080138986,2.15462471814586,1.42064881898496,2.25125217166303,3.78337199201567,4.15521152922042,2.35665868850035,0.837938491110043,2.13285033083207,3.61986193767789,3.33159677300115,0.794909529442206,1.24853297231361,1.31928529183455,0.668710494215059,0.615631815325472,1.62799643292796,0.37859710568144,0.827426717924075,0.368085332495472,0.489432780098326,0.371377481240528,0.209369108786456,0.748184120060622,0.912964828300004,0.725601134809448,0.241886297268325,0.60754583595165,0.459341385428603,0.523220622481795,4.19824049088826,0,1.74391472295124,0.124581839352382,8.1924832735741,2.90044080138986,2.15462471814586,1.42064881898496,2.25125217166303,3.78337199201567,4.15521152922042,2.35665868850035,0.837938491110043,2.13285033083207,3.61986193767789,3.33159677300115,0.794909529442206,1.24853297231361,1.31928529183455,0.668710494215059,0.615631815325472,1.62799643292796,0.37859710568144,0.827426717924075,0.368085332495472,0.489432780098326,0.371377481240528,0.209369108786456,0.748184120060622,0.912964828300004,0.725601134809448,0.241886297268325,0.60754583595165,0.459341385428603,0.523220622481795,4.19824049088826
1989,"7","Enter Fleet",2,0,"1","Enter","Enter",8,0,0,0,0,0,0,0,0,0,9.5710339778362,4.26636493726913,13.8373989151053,4.7855169889181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5710339778362,4.26636493726913,13.8373989151053,4.7855169889181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,"7","Enter Fleet",2,0,"1","Enter","Enter",49,0,0,0,3.17842037059079,7.00477949127169,6.69472445419752,1.58916827463886,2.88512959613215,1.15002841542513,0.337883713015941,7.15347850067141,0.766462086781882,0,1.13737139715041,2.49100178204112,1.91598757432855,0.766462086781882,1.53300799487684,1.72445587394616,1.53300799487684,0,0,0.766462086781882,1.91598757432855,0.766462086781882,0,0,0,0.766462086781882,0,0.957993787164275,0,0,0.957993787164275,1.08347429284149,0,0,0,3.17842037059079,7.00477949127169,6.69472445419752,1.58916827463886,2.88512959613215,1.15002841542513,0.337883713015941,7.15347850067141,0.766462086781882,0,1.13737139715041,2.49100178204112,1.91598757432855,0.766462086781882,1.53300799487684,1.72445587394616,1.53300799487684,0,0,0.766462086781882,1.91598757432855,0.766462086781882,0,0,0,0.766462086781882,0,0.957993787164275,0,0,0.957993787164275,1.08347429284149
2001,"7","Enter Fleet",2,0,"1","Enter","Enter",87,0,0,0,1.67474931509602,2.26956079067057,2.2148019639496,2.26654654332813,3.92655953808334,6.07990434788433,4.28927396829012,4.27805426984882,3.72460496613995,2.67531197459994,2.21028059293594,3.39119571842911,1.69752362835,1.69300225733634,1.13452920805675,0.576056158777153,0.569692747720894,0,0.54139231433911,1.14574890649805,0.576056158777153,0.576056158777153,0.576056158777153,0,0.576056158777153,0.576056158777153,0,0.576056158777153,0,0,0,1.14122753548439,0,0,0,1.67474931509602,2.26956079067057,2.2148019639496,2.26654654332813,3.92655953808334,6.07990434788433,4.28927396829012,4.27805426984882,3.72460496613995,2.67531197459994,2.21028059293594,3.39119571842911,1.69752362835,1.69300225733634,1.13452920805675,0.576056158777153,0.569692747720894,0,0.54139231433911,1.14574890649805,0.576056158777153,0.576056158777153,0.576056158777153,0,0.576056158777153,0.576056158777153,0,0.576056158777153,0,0,0,1.14122753548439
2004,"7","Enter Fleet",2,0,"1","Enter","Enter",49,0,1.37241606734621,0,2.96307000285302,1.37241606734621,2.58143162559423,2.49917558700058,1.54582068924632,3.37212705964304,6.96508564632127,2.44619084141999,20.1449484788191,9.43128471334512,4.08130750049094,0.962247442467088,7.1003264304955,4.19691058175769,2.87562664651023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37241606734621,0,2.96307000285302,1.37241606734621,2.58143162559423,2.49917558700058,1.54582068924632,3.37212705964304,6.96508564632127,2.44619084141999,20.1449484788191,9.43128471334512,4.08130750049094,0.962247442467088,7.1003264304955,4.19691058175769,2.87562664651023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
