"year","month","fleet","sex","partition","InputN","F.999","F12","F14","F16","F18","F20","F22","F24","F26","F28","F30","F32","F34","F36","F38","F40","F42","F44","F46","F48","F50","F52","F54","F56","F58","F60","F62","F64","F66","M.999","M12","M14","M16","M18","M20","M22","M24","M26","M28","M30","M32","M34","M36","M38","M40","M42","M44","M46","M48","M50","M52","M54","M56","M58","M60","M62","M64","M66"
1980,"7","Enter Fleet",3,0,14,0,0,0,0,0,0,0,0,0,0,0,0.558539154973007,0,0.193946939948281,0.387835479733976,1.69891912979086,1.1514760057092,1.08466621971076,2.39656747204384,3.99229351454514,4.73239877499819,5.45685279187817,6.45514517112416,5.06259329425973,1.19364092309633,0,0,0,0,0,0,0,0,0,0,0,0,0,0.558539154973007,0,0,0,1.31108365005688,0.387835479733976,1.35108776142833,4.85357911236425,4.77707489937652,7.86545069741474,15.4766854870924,18.0833767441209,7.92344205886269,2.0287048479143,0.63218175999402,0.386083474856394,0,0,0,0
1983,"7","Enter Fleet",3,0,41,0,0,0,0.199722990278728,0.199722990278728,0.299607639022344,0.299607639022344,0.419635923465298,1.14652017535614,3.30286164656394,2.60190943143546,3.08572714588762,2.19704550748301,1.30433514193854,1.30905847720597,1.48159913609272,2.22668212092572,2.41982948759685,3.8854063295471,3.81131479594034,2.94787058617054,5.04442945119938,3.51045686228838,1.52485006883567,1.48673923623669,0.606485509779851,0.101181250581734,0,0,0,0,0,0,0.499376936509576,0.798984575531919,0.307248328425541,0.099884648743616,1.35393016224657,1.98463434207413,2.87438104627433,1.83158901796766,1.07090050386874,1.22149154592448,1.3444834917117,1.96259211082612,2.1464780357964,4.66702570188994,6.20650884861294,10.2458866464366,9.52154929101348,4.9470916989235,1.20241297602074,0.101181250581734,0.199769297487232,0,0,0,0
1986,"7","Enter Fleet",3,0,26,0,0,0,0,0,0,0,0,0,0,0.133560941418911,0,0,0.400723199390174,0.133560941418911,1.02278288029742,2.20064664813717,4.32078528019535,2.77203553657745,3.67619627482869,6.4521481993498,6.13988691732626,6.17283302621315,5.93352961031536,1.44769078461804,1.4609338283863,0.447235353112842,0,0,0,0,0,0,0,0,0,0,0.166991551907079,0,0,0.121569526787286,0,0.428218665262689,0.655853667596371,2.67404508771901,3.59233712267419,6.46123260437376,9.22600061693204,8.9282340078134,12.0387746631503,8.92330824153374,3.58571560079006,0.188511498030501,0.294657723843777,0,0,0,0
1989,"7","Enter Fleet",3,0,60,0,0.244348668645532,0.977394674582129,3.17645585318794,0.977394674582129,0.244348668645532,0.244348668645532,0.488697337291065,0.488697337291065,0,1.42713453545707,2.12275984905707,2.57188499630019,3.06119704722307,3.42395492919652,2.20036744507342,4.20587066886222,4.28924120517681,2.9193518766823,4.36300684099433,2.67930620345945,1.54469851754124,2.36879898019008,0.426380742866056,0.687480357978484,0.254414604366465,0,0,0,0,0.977394674582129,0,2.93210718454241,2.44340984725135,0.244348668645532,0.733046005936597,0.244348668645532,0.488697337291065,0.475711511819022,1.171413664623,1.77729078797835,3.07425971189909,5.14361631419243,3.9365492589243,8.96321630466437,4.75965081192145,6.1894747195177,3.16954032483005,2.23502192606685,3.27542474790978,2.17109170835834,0.20685113710496,0,0,0,0,0,0
1992,"7","Enter Fleet",3,0,34,0,0,0,0,0,0,0,1.32989993154927,0,2.65979986309854,2.65979986309854,4.06141008507448,5.42716516183709,6.75753074462289,5.39177566786029,4.09726523028782,6.78500416757857,3.83417228164449,1.93198698039143,5.12868271921696,1.45748837036037,4.05349401405335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32989993154927,0,0,1.32989993154927,2.66026551433507,1.36575507676261,8.03760599386272,2.73151015352521,3.19669573882553,2.61044083202563,2.48657760310682,1.93198698039143,0,6.37942194055496,9.03456529128813,1.32989993154927,0,0,0,0,0,0
1995,"7","Enter Fleet",3,0,48,0,0,0,0,0,0,0.318508457674395,0.318508457674395,0.336558619316425,2.34554970431731,2.3557484503572,4.36482047778697,3.35522556226658,1.00967585794928,0.991625696307245,1.57554437830549,2.07285466139354,1.16484249412763,1.99571652666325,2.00065401482542,3.86856244627446,2.87377999524059,3.07241271573181,2.0467102568627,0.576957633113871,0.860013306935309,0.293982901721322,0,0,0,0,0,0,0,0,1.00967585794928,1.68271215415324,2.00113966939874,3.63658144508137,7.06732629350048,7.65148780278539,2.3557484503572,1.99094092335885,0.948969036283253,0.254402053995075,1.85261031238921,3.23300249464566,5.69899453314835,7.73939128055779,10.7230101517994,3.77879729263764,0.576957633113871,0,0,0,0,0,0
1998,"7","Enter Fleet",3,0,62,0,0,0,9.18644456292635,0,0,1.84316871546239,0,0,1.84316871546239,0,0,3.22392581482607,1.83868412004764,1.52874874805045,7.77230214214174,2.62946777818195,4.57478561142476,4.96345054736978,2.99620802543264,1.56861181840378,3.60810615535635,0,0,0,0,0,0,0,0,0,1.83718925490939,3.67437850981877,1.83718925490939,0,0,0,0,0,0,0,3.11679381325148,5.06211164649429,9.97473677916357,3.61009930887402,5.97049136217094,7.59092517203406,6.38706044736331,1.52326757587686,1.83868412004764,0,0,0,0,0,0,0,0
2001,"7","Enter Fleet",3,0,77,0,0,0,0,0,0,0,0,0.540051744492728,1.08010348898546,1.08010348898546,2.80944127669907,2.19637788550903,2.17678531059255,3.88184170204215,3.7992849547445,3.77249168990145,2.22668776636273,10.666231276113,6.80682893337687,6.6529351184346,0.576055194125577,0.541391407734881,1.12280525482907,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13469476610317,0.540051744492728,0.540051744492728,1.08010348898546,3.40994532499393,2.28714007016486,2.2457779675634,3.7760083059121,9.01509633016001,5.87576298008088,7.1092579102928,5.60196930496596,5.16122009829779,1.728333040282,0.565170430283088,0,0,0,0,0,0
2004,"7","Enter Fleet",3,0,68,0,0,0,0,0,0.858506375058814,0,0,0,0,0,0,0,0,0,0.858506375058814,0,2.72779738878704,5.13411844328504,1.84240474496288,4.44990925884292,3.1642356998658,10.7665599714449,1.79743977823464,0.898835778206825,0,0,0,0,0,0,0,0.858506375058814,0,0,0,0,0,1.85353009755544,0,0,1.71701275011763,0,0,0,3.20850533205701,17.1154278509295,7.93492595846072,11.7175458399294,11.4308362324921,3.59511133464829,7.17144863679664,0.898835778206825,0,0,0,0,0
