"Year","Age0","Age1","Age2","Age3","Age4","Age5","Age6","Age7","Age8","Age9","Age10","Age11","Age12","Age13","Age14","Age15","Age16","Age17","Age18","Age19","Age20","Age21","Age22","Age23","Age24","Age25","Age26","Age27","Age28","Age29","Age30","Age31","Age32","Age33","Age34","Age35","Age36","Age37","Age38","Age39","Age40"
2017,4.99054,9.38304,34.2514,90.492,306.847,366.456,433.899,618.913,520.73,368.033,1091.48,633.458,447.406,809.847,1157.3,724.42,771.986,518.009,413.307,464.974,431.871,591.193,547.442,438.563,318.557,466.646,352.571,374.798,355.87,230.273,184.81,122.586,107.108,82.2473,43.0167,39.6921,35.9392,13.4414,20.4167,17.1223,116.43
2018,4.7499,4.70084,44.1777,88.628,163.877,453.515,475.019,516.88,696.268,562.376,385.595,1117.5,637.202,443.993,795.313,1127.27,701.026,743.087,496.422,394.62,442.565,409.969,559.947,517.514,413.91,300.232,439.28,331.56,352.159,334.13,216.071,173.32,114.913,100.365,77.0443,40.2843,37.1621,33.6417,12.58,19.1055,124.882
2019,9.28748,4.47417,22.1328,114.312,160.537,242.337,587.535,564.126,577.845,745.05,582.574,389.904,1110.01,624.765,431.249,767.139,1081.59,669.802,707.548,471.314,373.739,418.261,386.75,527.406,486.781,388.877,281.793,411.949,310.703,329.799,312.747,202.151,162.091,107.432,93.8046,71.991,37.6343,34.7114,31.4184,11.7471,134.361
2020,11.4533,8.74834,21.0655,57.2698,207.02,237.082,313.144,695.903,629.343,617.464,771.212,588.936,387.357,1088.91,607.303,416.365,736.818,1034.52,638.443,672.452,446.815,353.547,394.926,364.585,496.49,457.699,365.27,264.453,386.308,291.176,308.902,292.793,189.177,151.636,100.473,87.7068,67.2969,35.1741,32.4372,29.3562,136.412
2021,16.3991,10.7884,41.1894,54.508,103.688,304.961,304.944,369.579,775.837,674.131,642.213,784.422,588.903,382.342,1064.22,589.012,401.392,706.854,988.451,607.951,638.507,423.228,334.189,372.641,343.492,467.161,430.186,342.99,248.123,362.205,272.85,289.316,274.112,177.043,141.867,93.9754,82.0164,62.9188,32.8805,30.318,154.835
2022,14.4787,15.4472,50.7946,106.579,98.6822,152.855,392.685,359.843,411.382,828.825,698.802,650.837,781.525,579.272,372.491,1029.23,566.389,384.2,674.017,939.54,576.314,603.892,399.499,314.923,350.653,322.826,438.593,403.516,321.478,232.409,339.076,255.305,270.602,256.293,165.485,132.572,87.7996,76.6126,58.7642,30.7053,172.788
2023,16.1434,13.6382,72.7292,131.431,192.917,145.153,195.784,460.118,397.271,435.539,851.056,701.424,642.389,761.984,559.799,357.637,983.349,539.06,364.518,637.815,887.098,543.107,568.158,375.325,295.504,328.683,302.324,410.417,377.34,300.451,217.1,316.608,238.302,252.503,239.088,154.342,123.621,81.8587,71.4188,54.7739,189.55
2024,16.1077,15.2063,64.2121,188.181,237.58,281.094,182.096,223.702,496.074,412.136,439.762,842.607,684.651,620.696,730.982,534.256,340.001,932.01,509.632,343.88,600.585,833.959,509.846,532.698,351.517,276.497,307.289,282.446,383.197,352.128,280.25,202.425,295.109,222.057,235.233,222.689,143.73,115.105,76.2093,66.4827,227.312
2025,16.0478,15.1726,71.5952,166.143,340.132,345.927,352.021,207.551,240.51,513.135,414.923,434.178,820.311,659.965,594.194,696.354,507.108,321.81,880.089,480.281,323.511,564.146,782.305,477.7,498.594,328.715,258.357,286.934,263.581,357.421,328.299,261.187,188.595,274.871,206.781,219.006,207.293,133.773,107.117,70.9135,273.23
2026,16.0116,15.1163,71.4365,185.254,300.764,500.878,444.393,414.166,230.222,255.918,529.625,418.628,430.697,803.638,640.639,572.85,667.801,484.269,306.254,835.11,454.608,305.568,531.885,736.411,449.069,468.166,308.347,242.143,268.729,246.704,334.357,306.974,244.126,176.218,256.76,193.109,204.484,193.514,124.863,99.9697,320.984
2027,15.9604,15.0821,71.1712,184.843,335.372,443.012,643.765,523.158,459.69,245.12,264.296,534.648,415.483,422.137,780.423,617.847,549.531,637.896,460.966,290.662,790.613,429.464,288.137,500.75,692.36,421.713,439.207,289.026,226.803,251.547,230.806,312.667,286.949,228.125,164.621,239.804,180.319,190.908,180.639,116.541,392.673
2028,15.9011,15.0339,71.0105,184.157,334.641,494.111,569.678,758.332,581.033,489.744,253.296,266.954,530.909,407.418,410.115,752.934,592.885,525.067,607.346,437.59,275.226,747.01,405.026,271.308,470.857,650.263,395.673,411.73,270.744,212.323,235.36,215.854,292.298,268.165,213.131,153.763,223.941,168.362,178.222,168.613,475.038
2029,15.846,14.9781,70.7833,183.742,333.412,493.164,635.724,671.494,842.79,619.428,506.399,255.995,265.233,520.863,395.991,395.822,722.756,566.655,500.048,576.674,414.433,260.093,704.616,381.426,255.146,442.284,610.183,370.962,385.73,253.485,198.68,220.135,201.811,273.189,250.562,199.092,143.605,209.11,157.188,166.372,600.53
2030,15.8104,14.9262,70.5206,183.154,332.672,491.476,634.831,749.813,746.766,899.055,640.885,512.091,254.481,260.34,506.471,382.333,380.081,690.976,539.787,474.896,546.261,391.713,245.37,663.654,358.753,239.693,415.072,572.139,347.573,361.178,237.221,185.846,205.833,188.636,255.28,234.079,185.956,134.106,195.248,146.749,715.543
2031,15.8069,14.8926,70.2762,182.475,331.619,490.492,632.936,749.16,834.327,797.056,930.687,648.409,509.295,249.89,253.239,489.16,367.231,363.456,658.351,512.731,449.925,516.39,369.589,231.134,624.275,337.06,224.968,389.23,536.114,325.478,338.033,221.916,173.786,192.41,176.283,238.505,218.651,173.668,125.226,182.295,804.556
2032,15.8393,14.8893,70.1182,181.842,330.396,489.017,631.873,747.218,833.942,890.872,825.416,941.955,645.085,500.259,243.139,244.641,469.934,351.23,346.349,625.438,485.829,425.367,487.272,348.177,217.437,586.573,316.377,210.976,364.746,502.067,304.64,316.242,207.527,162.462,179.821,164.708,222.797,204.214,162.177,116.924,920.842
2033,15.9023,14.9199,70.1025,181.433,329.255,487.252,630.072,746.105,831.946,890.634,922.743,835.557,937.28,633.734,486.81,234.912,235.05,449.497,334.724,329.055,592.656,459.336,401.401,459.063,327.558,204.313,550.598,296.71,197.712,341.593,469.938,285.01,295.746,194.011,151.837,168.019,153.865,208.093,190.707,151.43,968.288
2034,15.9861,14.9792,70.2465,181.393,328.517,485.591,627.855,744.062,830.804,888.604,922.598,934.177,831.49,920.867,616.744,470.368,225.714,224.839,428.391,318.023,311.819,560.355,433.468,378.173,431.887,307.794,191.787,516.382,278.061,185.165,319.738,439.665,266.543,276.489,181.325,141.873,156.96,143.712,194.332,178.072,1044.8
